ID	Cluster_ID
CHEMBL137027	26
CHEMBL78257	12
CHEMBL76082	3
CHEMBL77595	27
CHEMBL309334	12
CHEMBL310514	3
CHEMBL304971	22
CHEMBL69071	22
CHEMBL137534	9
CHEMBL137788	26
CHEMBL69709	22
CHEMBL424093	8
CHEMBL77030	12
CHEMBL78150	3
CHEMBL69106	22
CHEMBL264382	22
CHEMBL308133	27
CHEMBL307179	3
CHEMBL305782	22
CHEMBL308672	22
CHEMBL133023	9
CHEMBL310400	3
CHEMBL136674	8
CHEMBL73820	12
CHEMBL79064	27
CHEMBL77803	12
CHEMBL75718	3
CHEMBL77298	3
CHEMBL432941	16
CHEMBL420609	16
CHEMBL419682	28
CHEMBL322395	15
CHEMBL88462	28
CHEMBL431996	16
CHEMBL91250	28
CHEMBL88771	16
CHEMBL91815	16
CHEMBL328029	28
CHEMBL314995	16
CHEMBL88483	28
CHEMBL313746	28
CHEMBL89363	16
CHEMBL276711	28
CHEMBL313500	28
CHEMBL89010	28
CHEMBL86531	16
CHEMBL315753	16
CHEMBL88606	28
CHEMBL313821	16
CHEMBL266969	26
CHEMBL138691	9
CHEMBL51283	5
CHEMBL52829	14
CHEMBL52823	14
CHEMBL8000	26
CHEMBL139307	9
CHEMBL111913	5
CHEMBL322298	5
CHEMBL111434	5
CHEMBL111197	5
CHEMBL291667	7
CHEMBL8091	10
CHEMBL136058	9
CHEMBL113128	5
CHEMBL109547	5
CHEMBL51854	8
CHEMBL939	17
CHEMBL95320	15
CHEMBL8271	26
CHEMBL323775	5
CHEMBL298931	14
CHEMBL292323	7
CHEMBL334334	10
CHEMBL316764	10
CHEMBL545315	17
CHEMBL111365	5
CHEMBL113521	5
CHEMBL52591	8
CHEMBL64459	7
CHEMBL129989	10
CHEMBL132907	10
CHEMBL268368	0
CHEMBL422292	9
CHEMBL51573	5
CHEMBL110034	5
CHEMBL113023	5
CHEMBL417420	8
CHEMBL304414	7
CHEMBL106232	5
CHEMBL327127	5
CHEMBL294475	8
CHEMBL266487	0
CHEMBL293261	25
CHEMBL323405	5
CHEMBL331366	5
CHEMBL53310	26
CHEMBL267019	26
CHEMBL285063	9
CHEMBL136404	9
CHEMBL113356	5
CHEMBL291979	7
CHEMBL62843	7
CHEMBL63009	7
CHEMBL267941	13
CHEMBL334697	9
CHEMBL434827	9
CHEMBL292287	7
CHEMBL64430	7
CHEMBL64068	7
CHEMBL62067	7
CHEMBL64814	7
CHEMBL137082	9
CHEMBL299347	5
CHEMBL324926	5
CHEMBL53311	14
CHEMBL62176	7
CHEMBL130694	10
CHEMBL423159	10
CHEMBL109759	5
CHEMBL299622	8
CHEMBL138363	9
CHEMBL93464	9
CHEMBL112080	5
CHEMBL53831	14
CHEMBL299881	8
CHEMBL50027	14
CHEMBL31965	17
CHEMBL344486	9
CHEMBL138940	9
CHEMBL112706	5
CHEMBL321193	5
CHEMBL419022	5
CHEMBL53426	8
CHEMBL53711	14
CHEMBL344177	9
CHEMBL136178	9
CHEMBL136511	8
CHEMBL320339	5
CHEMBL416307	8
CHEMBL64165	7
CHEMBL130116	10
CHEMBL44	14
CHEMBL136102	9
CHEMBL336264	14
CHEMBL104153	5
CHEMBL53156	8
CHEMBL95774	15
CHEMBL130893	10
CHEMBL129907	10
CHEMBL131653	10
CHEMBL268868	26
CHEMBL7352	26
CHEMBL7775	26
CHEMBL8222	26
CHEMBL60200	7
CHEMBL61119	7
CHEMBL64231	7
CHEMBL335440	14
CHEMBL50647	5
CHEMBL320705	5
CHEMBL51228	8
CHEMBL130117	10
CHEMBL129930	10
CHEMBL48172	5
CHEMBL113863	5
CHEMBL553	17
CHEMBL62699	7
CHEMBL92086	9
CHEMBL109631	5
CHEMBL52015	14
CHEMBL53796	14
CHEMBL51853	14
CHEMBL294205	7
CHEMBL293913	7
CHEMBL133283	10
CHEMBL7914	26
CHEMBL7929	26
CHEMBL334801	9
CHEMBL111618	5
CHEMBL325589	5
CHEMBL99024	15
CHEMBL59812	7
CHEMBL130337	10
CHEMBL434828	9
CHEMBL49596	5
CHEMBL50519	8
CHEMBL63455	7
CHEMBL293250	7
CHEMBL62701	7
CHEMBL51659	9
CHEMBL135142	9
CHEMBL343722	9
CHEMBL448154	5
CHEMBL303127	7
CHEMBL50470	5
CHEMBL104244	5
CHEMBL53777	14
CHEMBL293889	7
CHEMBL61278	7
CHEMBL267869	26
CHEMBL140561	9
CHEMBL345077	9
CHEMBL107472	5
CHEMBL326041	5
CHEMBL111247	5
CHEMBL139044	9
CHEMBL139095	8
CHEMBL324543	5
CHEMBL113070	5
CHEMBL109725	5
CHEMBL104779	5
CHEMBL64781	7
CHEMBL319620	10
CHEMBL266255	0
CHEMBL134371	9
CHEMBL301612	5
CHEMBL50344	8
CHEMBL293251	7
CHEMBL294341	7
CHEMBL60472	7
CHEMBL131407	10
CHEMBL342828	9
CHEMBL299194	5
CHEMBL323699	5
CHEMBL54067	9
CHEMBL291359	7
CHEMBL335074	10
CHEMBL109296	5
CHEMBL111339	5
CHEMBL52197	8
CHEMBL109525	5
CHEMBL7939	26
CHEMBL8163	26
CHEMBL8095	26
CHEMBL268441	26
CHEMBL345109	9
CHEMBL110905	5
CHEMBL607707	17
CHEMBL293986	7
CHEMBL8223	26
CHEMBL8036	26
CHEMBL332269	5
CHEMBL300217	14
CHEMBL53753	8
CHEMBL300936	3
CHEMBL428690	14
CHEMBL14932	26
CHEMBL48085	6
CHEMBL38199	14
CHEMBL29197	26
CHEMBL287007	14
CHEMBL37346	14
CHEMBL39563	14
CHEMBL15346	8
CHEMBL15202	26
CHEMBL554	8
CHEMBL36819	14
CHEMBL40130	14
CHEMBL35820	26
CHEMBL14627	8
CHEMBL290096	14
CHEMBL289787	14
CHEMBL45564	6
CHEMBL37099	14
CHEMBL460731	8
CHEMBL50	6
CHEMBL37543	9
CHEMBL287289	9
CHEMBL514436	8
CHEMBL39320	14
CHEMBL289162	14
CHEMBL14952	8
CHEMBL37373	14
CHEMBL39715	14
CHEMBL289213	14
CHEMBL273789	8
CHEMBL517907	8
CHEMBL460732	8
CHEMBL540701	26
CHEMBL287832	14
CHEMBL39337	14
CHEMBL40734	14
CHEMBL39811	14
CHEMBL36727	14
CHEMBL39355	8
CHEMBL493428	8
CHEMBL44227	6
CHEMBL289959	14
CHEMBL47966	10
CHEMBL14874	8
CHEMBL416611	9
CHEMBL36967	14
CHEMBL36164	14
CHEMBL133498	14
CHEMBL334881	14
CHEMBL1242973	10
CHEMBL280074	8
CHEMBL338448	24
CHEMBL131715	24
CHEMBL435809	24
CHEMBL57323	23
CHEMBL57347	23
CHEMBL75188	23
CHEMBL131020	24
CHEMBL131590	24
CHEMBL160846	8
CHEMBL26001	18
CHEMBL444337	24
CHEMBL422347	8
CHEMBL131426	24
CHEMBL160303	8
CHEMBL338935	24
CHEMBL269620	8
CHEMBL335012	24
CHEMBL76599	23
CHEMBL299026	23
CHEMBL132348	24
CHEMBL132169	24
CHEMBL335648	24
CHEMBL299763	23
CHEMBL155761	8
CHEMBL45827	23
CHEMBL335718	24
CHEMBL130163	24
CHEMBL335932	24
CHEMBL336192	24
CHEMBL157084	8
CHEMBL388978	24
CHEMBL129946	24
CHEMBL337027	24
CHEMBL338449	24
CHEMBL130049	24
CHEMBL56236	23
CHEMBL335931	24
CHEMBL132170	24
CHEMBL337026	24
CHEMBL340611	24
CHEMBL56543	12
CHEMBL131456	24
CHEMBL338944	24
CHEMBL57366	23
CHEMBL337297	24
CHEMBL338049	24
CHEMBL432738	23
CHEMBL131193	24
CHEMBL337035	24
CHEMBL415233	24
CHEMBL338155	24
CHEMBL301483	23
CHEMBL130208	24
CHEMBL304668	19
CHEMBL55993	12
CHEMBL66925	19
CHEMBL55360	12
CHEMBL56731	12
CHEMBL333454	27
CHEMBL122522	3
CHEMBL56219	12
CHEMBL118205	27
CHEMBL2448064	26
CHEMBL308879	19
CHEMBL417740	19
CHEMBL70130	19
CHEMBL66107	19
CHEMBL25579	26
CHEMBL24026	26
CHEMBL66705	19
CHEMBL116595	27
CHEMBL324030	27
CHEMBL307093	6
CHEMBL417941	12
CHEMBL326100	27
CHEMBL304336	19
CHEMBL68185	19
CHEMBL56542	12
CHEMBL293749	12
CHEMBL143212	27
CHEMBL135861	25
CHEMBL66100	19
CHEMBL303704	19
CHEMBL66787	19
CHEMBL440298	12
CHEMBL428534	26
CHEMBL326318	27
CHEMBL1161234	27
CHEMBL69378	6
CHEMBL306234	19
CHEMBL281872	26
CHEMBL281990	26
CHEMBL422758	26
CHEMBL25450	26
CHEMBL1907763	26
CHEMBL24137	26
CHEMBL263666	7
CHEMBL67219	19
CHEMBL67170	19
CHEMBL116423	3
CHEMBL24828	26
CHEMBL308210	19
CHEMBL430605	19
CHEMBL308466	19
CHEMBL67059	19
CHEMBL66785	19
CHEMBL303184	19
CHEMBL303037	19
CHEMBL56319	12
CHEMBL53898	12
CHEMBL66786	19
CHEMBL56393	12
CHEMBL1161236	3
CHEMBL143805	12
CHEMBL1744349	26
CHEMBL24979	26
CHEMBL2448065	26
CHEMBL302745	19
CHEMBL70149	19
CHEMBL63356	6
CHEMBL65850	19
CHEMBL1907764	26
CHEMBL66071	19
CHEMBL67991	19
CHEMBL303391	19
CHEMBL118321	3
CHEMBL115895	27
CHEMBL283088	26
CHEMBL2448067	26
CHEMBL56879	12
CHEMBL331026	27
CHEMBL1202477	26
CHEMBL416191	26
CHEMBL66618	19
CHEMBL67027	3
CHEMBL140213	27
CHEMBL533849	26
CHEMBL1907944	26
CHEMBL336409	25
CHEMBL303872	6
CHEMBL302491	19
CHEMBL304333	6
CHEMBL66924	19
CHEMBL342929	7
CHEMBL135577	25
CHEMBL419248	19
CHEMBL66932	19
CHEMBL115519	27
CHEMBL119156	27
CHEMBL119987	27
CHEMBL54471	12
CHEMBL1744347	26
CHEMBL334915	7
CHEMBL66063	19
CHEMBL69820	19
CHEMBL55979	12
CHEMBL25610	26
CHEMBL137422	7
CHEMBL66643	19
CHEMBL66981	19
CHEMBL141238	12
CHEMBL336174	25
CHEMBL67424	19
CHEMBL68401	19
CHEMBL26641	26
CHEMBL334439	7
CHEMBL66612	19
CHEMBL66502	19
CHEMBL66101	19
CHEMBL66329	19
CHEMBL67702	19
CHEMBL304310	6
CHEMBL59145	12
CHEMBL118109	27
CHEMBL343875	27
CHEMBL334973	7
CHEMBL66008	18
CHEMBL279459	26
CHEMBL135241	25
CHEMBL65858	19
CHEMBL55994	12
CHEMBL334032	3
CHEMBL1202473	26
CHEMBL25425	26
CHEMBL67436	19
CHEMBL55204	12
CHEMBL286160	26
CHEMBL2448066	26
CHEMBL302545	19
CHEMBL57251	12
CHEMBL309116	6
CHEMBL63575	19
CHEMBL56132	12
CHEMBL120564	3
CHEMBL1202478	26
CHEMBL66718	6
CHEMBL432428	27
CHEMBL141175	27
CHEMBL69585	19
CHEMBL336410	25
CHEMBL419280	21
CHEMBL113996	17
CHEMBL80001	21
CHEMBL325156	17
CHEMBL126384	8
CHEMBL129509	8
CHEMBL83390	21
CHEMBL84512	21
CHEMBL314029	21
CHEMBL420400	25
CHEMBL114593	9
CHEMBL126137	14
CHEMBL128987	8
CHEMBL435993	8
CHEMBL340898	8
CHEMBL338215	8
CHEMBL309765	21
CHEMBL309716	25
CHEMBL311811	21
CHEMBL116857	9
CHEMBL340484	8
CHEMBL127058	8
CHEMBL128467	8
CHEMBL326280	9
CHEMBL117326	17
CHEMBL340700	14
CHEMBL338114	8
CHEMBL312402	25
CHEMBL341319	14
CHEMBL340508	8
CHEMBL115440	9
CHEMBL84513	25
CHEMBL83559	16
CHEMBL79531	25
CHEMBL127041	8
CHEMBL79808	25
CHEMBL116012	9
CHEMBL126791	8
CHEMBL54400	8
CHEMBL128468	8
CHEMBL341522	8
CHEMBL83837	21
CHEMBL111038	9
CHEMBL339416	8
CHEMBL30973	9
CHEMBL113985	9
CHEMBL419650	25
CHEMBL327023	9
CHEMBL314416	21
CHEMBL311609	21
CHEMBL115187	9
CHEMBL92812	8
CHEMBL309276	16
CHEMBL283682	9
CHEMBL129825	8
CHEMBL420624	14
CHEMBL332497	9
CHEMBL421047	17
CHEMBL113901	17
CHEMBL281300	9
CHEMBL129579	8
CHEMBL126893	8
CHEMBL127082	8
CHEMBL309513	25
CHEMBL79970	25
CHEMBL81480	25
CHEMBL82214	21
CHEMBL128759	14
CHEMBL79621	25
CHEMBL84141	21
CHEMBL126372	8
CHEMBL157128	9
CHEMBL116853	9
CHEMBL114728	9
CHEMBL326811	9
CHEMBL53428	14
CHEMBL125568	8
CHEMBL129824	8
CHEMBL114073	17
CHEMBL128432	8
CHEMBL79704	25
CHEMBL116525	9
CHEMBL323630	17
CHEMBL312247	25
CHEMBL424252	17
CHEMBL324718	9
CHEMBL114490	17
CHEMBL113902	17
CHEMBL114392	15
CHEMBL94061	9
CHEMBL340399	8
CHEMBL52076	14
CHEMBL127611	14
CHEMBL82640	25
CHEMBL81664	25
CHEMBL113900	9
CHEMBL118000	15
CHEMBL126623	8
CHEMBL126903	14
CHEMBL84143	21
CHEMBL127086	8
CHEMBL83429	16
CHEMBL312001	25
CHEMBL263788	9
CHEMBL338175	8
CHEMBL83838	25
CHEMBL414631	9
CHEMBL355330	0
CHEMBL543457	25
CHEMBL170724	0
CHEMBL168550	0
CHEMBL153525	14
CHEMBL3085277	25
CHEMBL152905	14
CHEMBL100714	26
CHEMBL168555	0
CHEMBL168382	0
CHEMBL168285	0
CHEMBL352801	0
CHEMBL95692	0
CHEMBL357326	17
CHEMBL448730	9
CHEMBL544867	14
CHEMBL538814	14
CHEMBL431818	26
CHEMBL348003	14
CHEMBL542755	14
CHEMBL153206	14
CHEMBL346846	8
CHEMBL169467	0
CHEMBL168266	0
CHEMBL153739	14
CHEMBL354310	0
CHEMBL152984	14
CHEMBL555739	14
CHEMBL544640	14
CHEMBL150280	14
CHEMBL553351	14
CHEMBL150390	14
CHEMBL98248	26
CHEMBL98798	26
CHEMBL423224	14
CHEMBL347282	14
CHEMBL357097	8
CHEMBL346863	14
CHEMBL101581	26
CHEMBL169570	0
CHEMBL415738	8
CHEMBL153409	14
CHEMBL171256	0
CHEMBL329672	14
CHEMBL166765	0
CHEMBL553137	14
CHEMBL169390	0
CHEMBL153170	14
CHEMBL355982	14
CHEMBL345988	14
CHEMBL153518	9
CHEMBL544868	14
CHEMBL97162	0
CHEMBL345294	14
CHEMBL2093928	25
CHEMBL155278	14
CHEMBL149512	14
CHEMBL98137	26
CHEMBL170438	0
CHEMBL539822	14
CHEMBL540082	14
CHEMBL356850	14
CHEMBL357367	14
CHEMBL151593	14
CHEMBL153419	8
CHEMBL153573	14
CHEMBL357570	14
CHEMBL352954	0
CHEMBL554983	14
CHEMBL358934	8
CHEMBL355191	0
CHEMBL540590	14
CHEMBL544865	26
CHEMBL66031	14
CHEMBL555921	14
CHEMBL327300	26
CHEMBL171311	0
CHEMBL166766	0
CHEMBL155100	14
CHEMBL2094036	25
CHEMBL169780	0
CHEMBL355269	0
CHEMBL169200	0
CHEMBL168829	0
CHEMBL262276	0
CHEMBL303144	2
CHEMBL169920	0
CHEMBL408683	0
CHEMBL355891	0
CHEMBL168661	0
CHEMBL305178	2
CHEMBL355019	0
CHEMBL172514	0
CHEMBL354033	0
CHEMBL355322	0
CHEMBL169519	0
CHEMBL263528	0
CHEMBL274732	0
CHEMBL171545	0
CHEMBL169064	0
CHEMBL168921	0
CHEMBL169065	0
CHEMBL10	18
CHEMBL353823	0
CHEMBL168656	0
CHEMBL113185	15
CHEMBL539552	26
CHEMBL335400	26
CHEMBL543661	26
CHEMBL545541	26
CHEMBL541586	26
CHEMBL542237	26
CHEMBL327188	15
CHEMBL540068	26
CHEMBL544836	26
CHEMBL96633	15
CHEMBL93262	15
CHEMBL135853	26
CHEMBL544833	26
CHEMBL112346	15
CHEMBL555201	26
CHEMBL542484	26
CHEMBL92395	15
CHEMBL322066	15
CHEMBL96096	15
CHEMBL56983	23
CHEMBL543669	13
CHEMBL414139	15
CHEMBL545767	26
CHEMBL92729	15
CHEMBL135902	26
CHEMBL543904	26
CHEMBL555797	26
CHEMBL96081	15
CHEMBL555844	26
CHEMBL538528	26
CHEMBL94846	15
CHEMBL92339	15
CHEMBL330351	15
CHEMBL132605	26
CHEMBL542729	26
CHEMBL330657	15
CHEMBL112263	15
CHEMBL318804	15
CHEMBL555321	14
CHEMBL542733	26
CHEMBL543429	26
CHEMBL329244	15
CHEMBL131577	2
CHEMBL435227	16
CHEMBL147761	16
CHEMBL450622	16
CHEMBL274654	16
CHEMBL48614	14
CHEMBL418203	14
CHEMBL357803	16
CHEMBL146697	16
CHEMBL146694	16
CHEMBL148514	16
CHEMBL443296	16
CHEMBL149243	16
CHEMBL149073	16
CHEMBL148984	16
CHEMBL347074	16
CHEMBL344319	16
CHEMBL356245	16
CHEMBL150151	16
CHEMBL358728	16
CHEMBL149201	16
CHEMBL148744	16
CHEMBL150177	16
CHEMBL147112	16
CHEMBL56505	17
CHEMBL56802	26
CHEMBL122534	8
CHEMBL332173	8
CHEMBL57990	17
CHEMBL331792	14
CHEMBL125983	8
CHEMBL333045	8
CHEMBL55794	17
CHEMBL122081	8
CHEMBL294395	17
CHEMBL323660	6
CHEMBL338625	8
CHEMBL419601	8
CHEMBL332879	8
CHEMBL339684	8
CHEMBL331307	8
CHEMBL121709	8
CHEMBL7699	6
CHEMBL114568	6
CHEMBL124673	14
CHEMBL124533	8
CHEMBL301018	17
CHEMBL112925	6
CHEMBL7917	26
CHEMBL281467	9
CHEMBL299672	17
CHEMBL1788321	17
CHEMBL324563	18
CHEMBL125035	8
CHEMBL7827	14
CHEMBL7801	6
CHEMBL56936	17
CHEMBL60826	17
CHEMBL112421	6
CHEMBL114550	14
CHEMBL333115	8
CHEMBL125550	14
CHEMBL123322	14
CHEMBL440453	14
CHEMBL31876	9
CHEMBL115036	18
CHEMBL125810	14
CHEMBL334173	8
CHEMBL121984	8
CHEMBL14699	17
CHEMBL64704	18
CHEMBL330905	18
CHEMBL125331	14
CHEMBL123676	8
CHEMBL56912	17
CHEMBL55425	17
CHEMBL125949	8
CHEMBL7810	14
CHEMBL31276	9
CHEMBL56027	17
CHEMBL294034	17
CHEMBL127763	8
CHEMBL7981	14
CHEMBL7866	14
CHEMBL31745	9
CHEMBL293090	17
CHEMBL56142	17
CHEMBL325385	18
CHEMBL112422	6
CHEMBL114209	18
CHEMBL287022	9
CHEMBL116051	6
CHEMBL116064	18
CHEMBL333272	8
CHEMBL31437	17
CHEMBL293064	17
CHEMBL112649	18
CHEMBL114578	6
CHEMBL128001	8
CHEMBL341053	8
CHEMBL31118	9
CHEMBL56502	17
CHEMBL432416	6
CHEMBL124618	8
CHEMBL126062	8
CHEMBL333041	8
CHEMBL125995	8
CHEMBL7819	14
CHEMBL326778	18
CHEMBL115397	6
CHEMBL122168	8
CHEMBL115784	18
CHEMBL115351	18
CHEMBL340438	14
CHEMBL291514	17
CHEMBL115148	18
CHEMBL338662	8
CHEMBL122132	8
CHEMBL441518	9
CHEMBL1744086	17
CHEMBL114814	6
CHEMBL115102	6
CHEMBL123523	8
CHEMBL124528	14
CHEMBL325949	6
CHEMBL126097	8
CHEMBL7339	14
CHEMBL57759	17
CHEMBL115601	6
CHEMBL115103	6
CHEMBL300791	17
CHEMBL57892	17
CHEMBL57758	17
CHEMBL56266	17
CHEMBL124617	14
CHEMBL300083	8
CHEMBL121708	8
CHEMBL296468	2
CHEMBL266995	14
CHEMBL299893	17
CHEMBL116353	6
CHEMBL126101	8
CHEMBL332846	8
CHEMBL124836	8
CHEMBL7350	0
CHEMBL347668	25
CHEMBL541307	20
CHEMBL348146	25
CHEMBL6881	0
CHEMBL538757	20
CHEMBL350882	25
CHEMBL422531	25
CHEMBL538507	20
CHEMBL154969	25
CHEMBL552859	20
CHEMBL267180	26
CHEMBL414013	0
CHEMBL544074	20
CHEMBL6796	0
CHEMBL154260	25
CHEMBL346716	25
CHEMBL7137	0
CHEMBL545006	20
CHEMBL542891	20
CHEMBL544538	20
CHEMBL348116	25
CHEMBL80030	11
CHEMBL157952	25
CHEMBL156555	25
CHEMBL543361	20
CHEMBL155607	16
CHEMBL266404	0
CHEMBL543600	11
CHEMBL155389	25
CHEMBL345203	25
CHEMBL78249	12
CHEMBL7052	2
CHEMBL543362	20
CHEMBL544770	20
CHEMBL435831	25
CHEMBL542893	20
CHEMBL540292	20
CHEMBL154080	25
CHEMBL155293	25
CHEMBL544067	20
CHEMBL468975	20
CHEMBL7404	28
CHEMBL158119	25
CHEMBL156797	25
CHEMBL542887	20
CHEMBL552634	11
CHEMBL267004	0
CHEMBL154911	25
CHEMBL157304	25
CHEMBL157021	25
CHEMBL552860	20
CHEMBL310580	11
CHEMBL154822	25
CHEMBL6976	19
CHEMBL329622	19
CHEMBL144791	12
CHEMBL279138	12
CHEMBL67535	12
CHEMBL144632	12
CHEMBL59150	19
CHEMBL144770	12
CHEMBL144159	12
CHEMBL144760	12
CHEMBL30432	26
CHEMBL87084	6
CHEMBL313235	0
CHEMBL144589	12
CHEMBL424302	12
CHEMBL356324	12
CHEMBL358494	12
CHEMBL147880	12
CHEMBL144402	12
CHEMBL145266	12
CHEMBL352308	17
CHEMBL89550	6
CHEMBL89115	0
CHEMBL357400	12
CHEMBL358746	12
CHEMBL90780	19
CHEMBL86664	6
CHEMBL144778	12
CHEMBL144908	12
CHEMBL342792	12
CHEMBL68423	19
CHEMBL86717	19
CHEMBL87083	6
CHEMBL144842	12
CHEMBL280069	19
CHEMBL143108	12
CHEMBL343887	12
CHEMBL357161	12
CHEMBL314811	6
CHEMBL145209	12
CHEMBL421329	8
CHEMBL76432	14
CHEMBL312818	14
CHEMBL311111	14
CHEMBL98934	14
CHEMBL80540	14
CHEMBL312753	14
CHEMBL80809	8
CHEMBL312678	14
CHEMBL311108	0
CHEMBL310740	8
CHEMBL310724	14
CHEMBL308498	14
CHEMBL78018	14
CHEMBL327725	12
CHEMBL421326	8
CHEMBL79060	8
CHEMBL79206	14
CHEMBL76751	14
CHEMBL311109	14
CHEMBL47660	27
CHEMBL312482	14
CHEMBL79215	14
CHEMBL431977	14
CHEMBL81712	14
CHEMBL310853	14
CHEMBL80302	14
CHEMBL310827	14
CHEMBL81375	8
CHEMBL77342	8
CHEMBL442388	14
CHEMBL309833	2
CHEMBL78982	14
CHEMBL77782	14
CHEMBL78700	8
CHEMBL306732	26
CHEMBL418909	8
CHEMBL78685	14
CHEMBL77452	8
CHEMBL78537	26
CHEMBL80990	14
CHEMBL46946	12
CHEMBL442749	14
CHEMBL311798	14
CHEMBL80164	8
CHEMBL80734	26
CHEMBL174634	0
CHEMBL429057	0
CHEMBL268731	16
CHEMBL176702	0
CHEMBL161956	9
CHEMBL367442	0
CHEMBL351629	9
CHEMBL165731	8
CHEMBL430155	28
CHEMBL13354	16
CHEMBL165228	8
CHEMBL173474	0
CHEMBL176705	0
CHEMBL176470	0
CHEMBL13485	16
CHEMBL166255	9
CHEMBL165630	9
CHEMBL176309	0
CHEMBL165495	14
CHEMBL267293	16
CHEMBL163369	8
CHEMBL369014	0
CHEMBL13629	16
CHEMBL13608	16
CHEMBL166307	8
CHEMBL162223	8
CHEMBL172973	0
CHEMBL173453	0
CHEMBL162719	14
CHEMBL162821	8
CHEMBL105436	0
CHEMBL162053	9
CHEMBL165574	8
CHEMBL426229	0
CHEMBL53940	26
CHEMBL165788	14
CHEMBL166093	9
CHEMBL349070	9
CHEMBL175409	0
CHEMBL22978	0
CHEMBL162142	8
CHEMBL165508	8
CHEMBL165547	9
CHEMBL165864	8
CHEMBL13983	16
CHEMBL161895	8
CHEMBL433520	9
CHEMBL176815	0
CHEMBL424375	0
CHEMBL13976	16
CHEMBL366831	0
CHEMBL173478	0
CHEMBL355816	9
CHEMBL166154	8
CHEMBL163188	14
CHEMBL163168	9
CHEMBL275117	16
CHEMBL169757	0
CHEMBL162508	8
CHEMBL166358	9
CHEMBL162981	8
CHEMBL115220	19
CHEMBL535	16
CHEMBL162034	9
CHEMBL162622	8
CHEMBL119923	27
CHEMBL76958	11
CHEMBL419047	27
CHEMBL333553	27
CHEMBL309075	11
CHEMBL424625	27
CHEMBL74038	11
CHEMBL116547	27
CHEMBL477	4
CHEMBL449093	11
CHEMBL78280	11
CHEMBL78224	12
CHEMBL117055	27
CHEMBL326044	27
CHEMBL309016	3
CHEMBL77397	11
CHEMBL418906	11
CHEMBL78049	12
CHEMBL309392	11
CHEMBL505705	11
CHEMBL103055	0
CHEMBL330879	27
CHEMBL76929	11
CHEMBL311133	11
CHEMBL418907	11
CHEMBL77401	11
CHEMBL77100	11
CHEMBL307481	3
CHEMBL78206	11
CHEMBL453502	11
CHEMBL309073	11
CHEMBL120719	3
CHEMBL74432	11
CHEMBL77688	11
CHEMBL312451	11
CHEMBL286343	17
CHEMBL27685	17
CHEMBL31630	17
CHEMBL27688	17
CHEMBL31373	9
CHEMBL31816	17
CHEMBL417478	17
CHEMBL32844	17
CHEMBL31588	17
CHEMBL31656	17
CHEMBL31419	17
CHEMBL31326	17
CHEMBL31815	9
CHEMBL280757	9
CHEMBL28418	9
CHEMBL281543	17
CHEMBL284326	17
CHEMBL32079	17
CHEMBL31622	17
CHEMBL31570	17
CHEMBL283201	9
CHEMBL31369	9
CHEMBL160566	21
CHEMBL117696	8
CHEMBL85021	28
CHEMBL85403	28
CHEMBL329161	14
CHEMBL333082	14
CHEMBL53690	9
CHEMBL21162	2
CHEMBL158879	7
CHEMBL297968	9
CHEMBL126192	26
CHEMBL86755	28
CHEMBL86943	28
CHEMBL157807	7
CHEMBL326095	14
CHEMBL328216	14
CHEMBL93032	14
CHEMBL126483	26
CHEMBL87080	28
CHEMBL86945	28
CHEMBL345641	25
