ID	Cluster_ID
CHEMBL417420	52
CHEMBL304414	62
CHEMBL106232	11
CHEMBL327127	11
CHEMBL294475	52
CHEMBL266487	21
CHEMBL293261	60
CHEMBL53310	57
CHEMBL267019	15
CHEMBL285063	77
CHEMBL136404	77
CHEMBL113356	11
CHEMBL291979	47
CHEMBL62843	62
CHEMBL63009	62
CHEMBL267941	67
CHEMBL334697	77
CHEMBL434827	77
CHEMBL292287	62
CHEMBL64430	47
CHEMBL64068	62
CHEMBL62067	47
CHEMBL64814	62
CHEMBL137082	77
CHEMBL299347	11
CHEMBL324926	11
CHEMBL53311	4
CHEMBL62176	62
CHEMBL130694	19
CHEMBL423159	19
CHEMBL109759	11
CHEMBL299622	4
CHEMBL138363	77
CHEMBL93464	77
CHEMBL53831	4
CHEMBL299881	52
CHEMBL50027	4
CHEMBL31965	25
CHEMBL344486	77
CHEMBL138940	35
CHEMBL321193	11
CHEMBL419022	11
CHEMBL53426	52
CHEMBL53711	4
CHEMBL344177	77
CHEMBL136178	77
CHEMBL136511	52
CHEMBL416307	52
CHEMBL64165	62
CHEMBL130116	19
CHEMBL44	24
CHEMBL136102	77
CHEMBL336264	52
CHEMBL104153	11
CHEMBL53156	4
CHEMBL95774	26
CHEMBL130893	19
CHEMBL129907	19
CHEMBL131653	19
CHEMBL268868	15
CHEMBL7352	15
CHEMBL7775	15
CHEMBL8222	32
CHEMBL60200	47
CHEMBL61119	47
CHEMBL64231	62
CHEMBL335440	4
CHEMBL50647	11
CHEMBL320705	11
CHEMBL51228	52
CHEMBL130117	19
CHEMBL129930	19
CHEMBL48172	11
CHEMBL113863	11
CHEMBL553	71
CHEMBL62699	62
CHEMBL92086	77
CHEMBL109631	11
CHEMBL52015	4
CHEMBL53796	4
CHEMBL51853	4
CHEMBL294205	62
CHEMBL293913	47
CHEMBL133283	19
CHEMBL7914	15
CHEMBL7929	15
CHEMBL334801	77
CHEMBL111618	11
CHEMBL325589	11
CHEMBL99024	59
CHEMBL59812	62
CHEMBL130337	19
CHEMBL434828	77
CHEMBL49596	11
CHEMBL50519	4
CHEMBL63455	47
CHEMBL293250	47
CHEMBL62701	62
CHEMBL51659	77
CHEMBL135142	77
CHEMBL343722	77
CHEMBL448154	11
CHEMBL303127	47
CHEMBL50470	11
CHEMBL104244	11
CHEMBL53777	4
CHEMBL293889	47
CHEMBL61278	47
CHEMBL267869	15
CHEMBL140561	77
CHEMBL345077	77
CHEMBL107472	11
CHEMBL326041	11
CHEMBL111247	11
CHEMBL139044	77
CHEMBL139095	52
CHEMBL113070	11
CHEMBL104779	11
CHEMBL64781	62
CHEMBL319620	19
CHEMBL266255	6
CHEMBL134371	77
CHEMBL301612	11
CHEMBL50344	4
CHEMBL293251	47
CHEMBL294341	47
CHEMBL60472	62
CHEMBL131407	19
CHEMBL342828	77
CHEMBL299194	11
CHEMBL323699	11
CHEMBL54067	52
CHEMBL291359	62
CHEMBL335074	19
CHEMBL109296	11
CHEMBL111339	11
CHEMBL52197	4
CHEMBL109525	11
CHEMBL7939	15
CHEMBL8163	15
CHEMBL8095	15
CHEMBL268441	15
CHEMBL345109	77
CHEMBL607707	26
CHEMBL293986	62
CHEMBL8223	15
CHEMBL8036	15
CHEMBL332269	11
CHEMBL300217	4
CHEMBL53753	4
CHEMBL300936	77
CHEMBL428690	15
CHEMBL14932	52
CHEMBL48085	6
CHEMBL38199	52
CHEMBL29197	4
CHEMBL287007	4
CHEMBL37346	4
CHEMBL39563	4
CHEMBL15346	52
CHEMBL15202	57
CHEMBL554	52
CHEMBL36819	4
CHEMBL40130	52
CHEMBL35820	4
CHEMBL14627	52
CHEMBL290096	4
CHEMBL289787	4
CHEMBL45564	6
CHEMBL37099	4
CHEMBL460731	35
CHEMBL50	24
CHEMBL37543	4
CHEMBL287289	4
CHEMBL514436	52
CHEMBL39320	4
CHEMBL289162	4
CHEMBL14952	52
CHEMBL37373	4
CHEMBL39715	4
CHEMBL289213	4
CHEMBL273789	52
CHEMBL517907	52
CHEMBL460732	52
CHEMBL540701	57
CHEMBL287832	4
CHEMBL39337	4
CHEMBL40734	4
CHEMBL39811	4
CHEMBL36727	4
CHEMBL39355	29
CHEMBL493428	52
CHEMBL44227	6
CHEMBL289959	3
CHEMBL47966	13
CHEMBL14874	52
CHEMBL416611	4
CHEMBL36967	4
CHEMBL36164	4
CHEMBL133498	15
CHEMBL334881	15
CHEMBL1242973	19
CHEMBL280074	52
CHEMBL338448	7
CHEMBL131715	7
CHEMBL435809	7
CHEMBL57323	55
CHEMBL57347	55
CHEMBL75188	55
CHEMBL131020	7
CHEMBL131590	7
CHEMBL160846	52
CHEMBL26001	70
CHEMBL444337	7
CHEMBL422347	52
CHEMBL131426	7
CHEMBL160303	52
CHEMBL338935	7
CHEMBL269620	52
CHEMBL335012	7
CHEMBL76599	55
CHEMBL299026	55
CHEMBL132348	7
CHEMBL132169	7
CHEMBL335648	7
CHEMBL299763	55
CHEMBL155761	52
CHEMBL45827	55
CHEMBL335718	7
CHEMBL130163	7
CHEMBL335932	7
CHEMBL336192	7
CHEMBL157084	52
CHEMBL388978	7
CHEMBL129946	7
CHEMBL337027	7
CHEMBL338449	7
CHEMBL130049	7
CHEMBL56236	55
CHEMBL335931	7
CHEMBL132170	7
CHEMBL337026	7
CHEMBL340611	7
CHEMBL56543	30
CHEMBL131456	7
CHEMBL338944	7
CHEMBL57366	55
CHEMBL337297	7
CHEMBL338049	7
CHEMBL432738	55
CHEMBL131193	7
CHEMBL337035	7
CHEMBL415233	7
CHEMBL338155	7
CHEMBL301483	55
CHEMBL130208	7
CHEMBL304668	44
CHEMBL55993	30
CHEMBL66925	44
CHEMBL55360	30
CHEMBL56731	30
CHEMBL333454	58
CHEMBL122522	58
CHEMBL56219	30
CHEMBL118205	58
CHEMBL2448064	63
CHEMBL308879	44
CHEMBL417740	44
CHEMBL70130	44
CHEMBL66107	44
CHEMBL25579	63
CHEMBL24026	63
CHEMBL66705	44
CHEMBL116595	58
CHEMBL324030	58
CHEMBL307093	6
CHEMBL417941	30
CHEMBL326100	58
CHEMBL304336	44
CHEMBL68185	44
CHEMBL56542	30
CHEMBL293749	30
CHEMBL143212	58
CHEMBL135861	60
CHEMBL66100	44
CHEMBL303704	44
CHEMBL66787	44
CHEMBL440298	30
CHEMBL428534	63
CHEMBL326318	58
CHEMBL1161234	58
CHEMBL69378	6
CHEMBL306234	21
CHEMBL281872	63
CHEMBL281990	63
CHEMBL422758	63
CHEMBL25450	3
CHEMBL1907763	63
CHEMBL24137	63
CHEMBL263666	62
CHEMBL67219	44
CHEMBL67170	44
CHEMBL116423	58
CHEMBL24828	63
CHEMBL308210	44
CHEMBL430605	21
CHEMBL308466	44
CHEMBL67059	3
CHEMBL66785	44
CHEMBL303184	44
CHEMBL303037	44
CHEMBL56319	30
CHEMBL53898	30
CHEMBL66786	3
CHEMBL56393	30
CHEMBL1161236	58
CHEMBL143805	30
CHEMBL1744349	63
CHEMBL24979	63
CHEMBL2448065	63
CHEMBL302745	44
CHEMBL70149	3
CHEMBL63356	6
CHEMBL65850	3
CHEMBL1907764	63
CHEMBL66071	9
CHEMBL67991	44
CHEMBL303391	44
CHEMBL118321	58
CHEMBL115895	58
CHEMBL283088	63
CHEMBL2448067	63
CHEMBL56879	30
CHEMBL331026	58
CHEMBL1202477	63
CHEMBL416191	63
CHEMBL66618	44
CHEMBL67027	42
CHEMBL140213	58
CHEMBL533849	63
CHEMBL1907944	63
CHEMBL336409	60
CHEMBL303872	6
CHEMBL302491	44
CHEMBL304333	6
CHEMBL66924	44
CHEMBL342929	62
CHEMBL135577	60
CHEMBL419248	44
CHEMBL66932	3
CHEMBL115519	58
CHEMBL119156	58
CHEMBL119987	58
CHEMBL54471	30
CHEMBL1744347	63
CHEMBL334915	62
CHEMBL66063	44
CHEMBL69820	44
CHEMBL55979	30
CHEMBL25610	63
CHEMBL137422	62
CHEMBL66643	44
CHEMBL66981	44
CHEMBL141238	30
CHEMBL336174	60
CHEMBL67424	44
CHEMBL68401	44
CHEMBL26641	63
CHEMBL334439	62
CHEMBL66612	44
CHEMBL66502	44
CHEMBL66101	44
CHEMBL66329	44
CHEMBL67702	44
CHEMBL304310	6
CHEMBL59145	30
CHEMBL118109	58
CHEMBL343875	58
CHEMBL334973	62
CHEMBL66008	70
CHEMBL279459	3
CHEMBL135241	60
CHEMBL65858	3
CHEMBL55994	30
CHEMBL334032	58
CHEMBL1202473	63
CHEMBL25425	63
CHEMBL67436	44
CHEMBL55204	30
CHEMBL286160	63
CHEMBL2448066	63
CHEMBL302545	21
CHEMBL57251	30
CHEMBL309116	6
CHEMBL63575	3
CHEMBL56132	30
CHEMBL120564	58
CHEMBL1202478	63
CHEMBL66718	6
CHEMBL432428	58
CHEMBL141175	58
CHEMBL69585	44
CHEMBL336410	60
CHEMBL419280	62
CHEMBL113996	26
CHEMBL80001	62
CHEMBL325156	26
CHEMBL126384	52
CHEMBL129509	52
CHEMBL83390	62
CHEMBL84512	62
CHEMBL314029	62
CHEMBL420400	60
CHEMBL114593	34
CHEMBL126137	4
CHEMBL128987	52
CHEMBL435993	52
CHEMBL340898	52
CHEMBL338215	29
CHEMBL309765	62
CHEMBL309716	60
CHEMBL311811	62
CHEMBL116857	34
CHEMBL340484	52
CHEMBL127058	52
CHEMBL128467	52
CHEMBL326280	34
CHEMBL117326	26
CHEMBL340700	4
CHEMBL338114	52
CHEMBL312402	60
CHEMBL341319	77
CHEMBL340508	4
CHEMBL115440	34
CHEMBL84513	60
CHEMBL83559	61
CHEMBL79531	60
CHEMBL127041	52
CHEMBL79808	60
CHEMBL116012	26
CHEMBL126791	52
CHEMBL54400	4
CHEMBL128468	29
CHEMBL341522	52
CHEMBL83837	62
CHEMBL111038	34
CHEMBL339416	52
CHEMBL30973	34
CHEMBL113985	34
CHEMBL419650	60
CHEMBL327023	34
CHEMBL314416	62
CHEMBL311609	62
CHEMBL115187	34
CHEMBL92812	4
CHEMBL309276	61
CHEMBL283682	34
CHEMBL129825	29
CHEMBL420624	4
CHEMBL332497	26
CHEMBL421047	26
CHEMBL113901	26
CHEMBL281300	34
CHEMBL129579	29
CHEMBL126893	29
CHEMBL127082	4
CHEMBL309513	60
CHEMBL79970	60
CHEMBL81480	60
CHEMBL82214	62
CHEMBL128759	4
CHEMBL79621	60
CHEMBL84141	62
CHEMBL126372	77
CHEMBL157128	34
CHEMBL116853	34
CHEMBL114728	26
CHEMBL326811	34
CHEMBL53428	4
CHEMBL125568	77
CHEMBL129824	29
CHEMBL114073	26
CHEMBL128432	29
CHEMBL79704	60
CHEMBL116525	34
CHEMBL323630	26
CHEMBL312247	60
CHEMBL424252	26
CHEMBL324718	34
CHEMBL114490	26
CHEMBL113902	26
CHEMBL114392	59
CHEMBL94061	77
CHEMBL340399	52
CHEMBL52076	4
CHEMBL127611	4
CHEMBL82640	60
CHEMBL81664	60
CHEMBL113900	34
CHEMBL118000	26
CHEMBL126623	52
CHEMBL126903	4
CHEMBL84143	62
CHEMBL127086	29
CHEMBL83429	61
CHEMBL312001	60
CHEMBL263788	34
CHEMBL338175	29
CHEMBL83838	60
CHEMBL414631	34
CHEMBL355330	48
CHEMBL543457	60
CHEMBL170724	48
CHEMBL168550	48
CHEMBL153525	29
CHEMBL3085277	22
CHEMBL152905	4
CHEMBL100714	36
CHEMBL168555	48
CHEMBL168382	48
CHEMBL168285	48
CHEMBL352801	48
CHEMBL95692	16
CHEMBL357326	60
CHEMBL448730	4
CHEMBL544867	4
CHEMBL538814	4
CHEMBL431818	36
CHEMBL348003	4
CHEMBL542755	4
CHEMBL153206	4
CHEMBL346846	4
CHEMBL169467	48
CHEMBL168266	48
CHEMBL153739	4
CHEMBL354310	48
CHEMBL152984	4
CHEMBL555739	4
CHEMBL544640	4
CHEMBL150280	53
CHEMBL553351	4
CHEMBL150390	4
CHEMBL98248	4
CHEMBL98798	4
CHEMBL423224	4
CHEMBL347282	4
CHEMBL357097	3
CHEMBL346863	4
CHEMBL101581	4
CHEMBL169570	48
CHEMBL415738	52
CHEMBL153409	4
CHEMBL171256	48
CHEMBL329672	4
CHEMBL166765	48
CHEMBL553137	4
CHEMBL169390	48
CHEMBL153170	29
CHEMBL355982	4
CHEMBL345988	4
CHEMBL153518	4
CHEMBL544868	4
CHEMBL97162	16
CHEMBL345294	4
CHEMBL2093928	22
CHEMBL155278	4
CHEMBL149512	4
CHEMBL98137	36
CHEMBL170438	48
CHEMBL539822	4
CHEMBL540082	4
CHEMBL356850	4
CHEMBL357367	4
CHEMBL151593	4
CHEMBL153419	3
CHEMBL153573	4
CHEMBL357570	4
CHEMBL352954	48
CHEMBL554983	4
CHEMBL358934	4
CHEMBL355191	48
CHEMBL540590	4
CHEMBL544865	4
CHEMBL66031	4
CHEMBL555921	4
CHEMBL327300	36
CHEMBL171311	48
CHEMBL166766	48
CHEMBL155100	4
CHEMBL2094036	22
CHEMBL169780	48
CHEMBL355269	48
CHEMBL169200	48
CHEMBL168829	48
CHEMBL262276	48
CHEMBL303144	0
CHEMBL169920	48
CHEMBL408683	48
CHEMBL355891	48
CHEMBL168661	48
CHEMBL305178	0
CHEMBL355019	48
CHEMBL172514	48
CHEMBL354033	48
CHEMBL355322	48
CHEMBL169519	48
CHEMBL263528	48
CHEMBL274732	48
CHEMBL171545	48
CHEMBL169064	48
CHEMBL168921	48
CHEMBL169065	48
CHEMBL10	6
CHEMBL353823	48
CHEMBL168656	48
CHEMBL113185	0
CHEMBL543661	36
CHEMBL545541	3
CHEMBL541586	4
CHEMBL542237	45
CHEMBL327188	59
CHEMBL540068	4
CHEMBL544836	36
CHEMBL96633	59
CHEMBL93262	59
CHEMBL135853	4
CHEMBL544833	36
CHEMBL112346	0
CHEMBL555201	36
CHEMBL542484	49
CHEMBL92395	59
CHEMBL322066	0
CHEMBL96096	63
CHEMBL56983	55
CHEMBL543669	67
CHEMBL414139	59
CHEMBL545767	36
CHEMBL92729	59
CHEMBL135902	4
CHEMBL543904	36
CHEMBL555797	36
CHEMBL96081	59
CHEMBL555844	36
CHEMBL94846	59
CHEMBL92339	59
CHEMBL330351	59
CHEMBL132605	36
CHEMBL542729	36
CHEMBL330657	59
CHEMBL112263	0
CHEMBL318804	59
CHEMBL555321	4
CHEMBL542733	36
CHEMBL543429	36
CHEMBL329244	59
CHEMBL131577	1
CHEMBL435227	61
CHEMBL147761	61
CHEMBL450622	61
CHEMBL274654	61
CHEMBL48614	15
CHEMBL418203	15
CHEMBL357803	61
CHEMBL146697	61
CHEMBL146694	61
CHEMBL148514	61
CHEMBL443296	61
CHEMBL149243	61
CHEMBL149073	61
CHEMBL148984	61
CHEMBL347074	61
CHEMBL344319	61
CHEMBL356245	61
CHEMBL150151	61
CHEMBL358728	61
CHEMBL149201	61
CHEMBL148744	61
CHEMBL150177	61
CHEMBL147112	61
CHEMBL56505	27
CHEMBL56802	4
CHEMBL122534	4
CHEMBL332173	3
CHEMBL57990	27
CHEMBL331792	4
CHEMBL125983	4
CHEMBL333045	3
CHEMBL55794	27
CHEMBL122081	4
CHEMBL294395	27
CHEMBL323660	6
CHEMBL338625	4
CHEMBL419601	3
CHEMBL332879	4
CHEMBL339684	4
CHEMBL331307	3
CHEMBL121709	3
CHEMBL7699	6
CHEMBL114568	6
CHEMBL124673	4
CHEMBL124533	3
CHEMBL301018	27
CHEMBL112925	6
CHEMBL7917	4
CHEMBL281467	34
CHEMBL299672	27
CHEMBL1788321	27
CHEMBL125035	3
CHEMBL7827	9
CHEMBL7801	6
CHEMBL56936	27
CHEMBL60826	27
CHEMBL112421	6
CHEMBL114550	9
CHEMBL333115	4
CHEMBL125550	4
CHEMBL123322	4
CHEMBL440453	9
CHEMBL31876	26
CHEMBL125810	4
CHEMBL334173	4
CHEMBL121984	3
CHEMBL14699	27
CHEMBL125331	4
CHEMBL123676	3
CHEMBL56912	27
CHEMBL55425	27
CHEMBL125949	3
CHEMBL7810	9
CHEMBL31276	34
CHEMBL56027	27
CHEMBL294034	27
CHEMBL127763	3
CHEMBL7981	9
CHEMBL7866	9
CHEMBL31745	34
CHEMBL293090	27
CHEMBL56142	27
CHEMBL112422	6
CHEMBL287022	26
CHEMBL116051	24
CHEMBL333272	4
CHEMBL31437	26
CHEMBL293064	27
CHEMBL114578	6
CHEMBL128001	4
CHEMBL341053	4
CHEMBL31118	34
CHEMBL56502	27
CHEMBL432416	6
CHEMBL124618	10
CHEMBL126062	3
CHEMBL333041	3
CHEMBL125995	3
CHEMBL7819	9
CHEMBL115397	6
CHEMBL122168	4
CHEMBL340438	4
CHEMBL291514	27
CHEMBL338662	4
CHEMBL122132	10
CHEMBL441518	34
CHEMBL1744086	27
CHEMBL114814	24
CHEMBL115102	6
CHEMBL123523	4
CHEMBL124528	4
CHEMBL325949	24
CHEMBL126097	3
CHEMBL7339	9
CHEMBL57759	27
CHEMBL115601	6
CHEMBL115103	6
CHEMBL300791	27
CHEMBL57892	27
CHEMBL57758	27
CHEMBL56266	27
CHEMBL124617	4
CHEMBL300083	3
CHEMBL121708	3
CHEMBL296468	18
CHEMBL266995	9
CHEMBL299893	27
CHEMBL116353	16
CHEMBL126101	57
CHEMBL332846	3
CHEMBL124836	3
CHEMBL347668	60
CHEMBL541307	31
CHEMBL348146	60
CHEMBL538757	31
CHEMBL350882	60
CHEMBL422531	60
CHEMBL538507	31
CHEMBL154969	60
CHEMBL552859	31
CHEMBL414013	21
CHEMBL544074	31
CHEMBL154260	60
CHEMBL346716	60
CHEMBL545006	31
CHEMBL542891	31
CHEMBL544538	31
CHEMBL348116	60
CHEMBL80030	8
CHEMBL157952	60
CHEMBL156555	60
CHEMBL543361	31
CHEMBL155607	61
CHEMBL543600	8
CHEMBL155389	60
CHEMBL345203	60
CHEMBL78249	30
CHEMBL543362	31
CHEMBL544770	31
CHEMBL435831	60
CHEMBL542893	31
CHEMBL540292	31
CHEMBL154080	60
CHEMBL155293	60
CHEMBL544067	31
CHEMBL468975	31
CHEMBL158119	60
CHEMBL156797	60
CHEMBL542887	31
CHEMBL552634	8
CHEMBL154911	60
CHEMBL157304	60
CHEMBL157021	60
CHEMBL552860	31
CHEMBL310580	8
CHEMBL154822	60
CHEMBL6976	21
CHEMBL144791	30
CHEMBL279138	30
CHEMBL67535	30
CHEMBL144632	30
CHEMBL59150	51
CHEMBL144770	30
CHEMBL144159	30
CHEMBL144760	30
CHEMBL30432	36
CHEMBL87084	6
CHEMBL144589	30
CHEMBL424302	30
CHEMBL356324	30
CHEMBL358494	30
CHEMBL147880	30
CHEMBL144402	30
CHEMBL145266	30
CHEMBL352308	36
CHEMBL357400	30
CHEMBL358746	30
CHEMBL86664	6
CHEMBL144778	30
CHEMBL144908	30
CHEMBL342792	30
CHEMBL68423	9
CHEMBL144842	30
CHEMBL280069	44
CHEMBL143108	30
CHEMBL343887	30
CHEMBL357161	30
CHEMBL145209	30
CHEMBL76432	4
CHEMBL312818	4
CHEMBL311111	4
CHEMBL98934	45
CHEMBL80540	4
CHEMBL312753	4
CHEMBL80809	52
CHEMBL310740	52
CHEMBL308498	4
CHEMBL78018	4
CHEMBL327725	30
CHEMBL421326	52
CHEMBL79060	52
CHEMBL79206	4
CHEMBL76751	4
CHEMBL311109	4
CHEMBL47660	58
CHEMBL312482	4
CHEMBL79215	4
CHEMBL431977	4
CHEMBL81712	4
CHEMBL310853	4
CHEMBL80302	4
CHEMBL310827	4
CHEMBL81375	52
CHEMBL77342	52
CHEMBL442388	10
CHEMBL77782	4
CHEMBL78700	52
CHEMBL306732	36
CHEMBL418909	52
CHEMBL78685	4
CHEMBL77452	52
CHEMBL46946	13
CHEMBL442749	4
CHEMBL80164	52
CHEMBL80734	36
CHEMBL174634	48
CHEMBL429057	48
CHEMBL268731	61
CHEMBL176702	48
CHEMBL161956	77
CHEMBL367442	48
CHEMBL351629	77
CHEMBL165731	52
CHEMBL430155	50
CHEMBL13354	61
CHEMBL165228	45
CHEMBL176705	48
CHEMBL176470	48
CHEMBL13485	61
CHEMBL166255	52
CHEMBL165630	52
CHEMBL176309	48
CHEMBL165495	4
CHEMBL267293	61
CHEMBL163369	52
CHEMBL369014	48
CHEMBL13629	61
CHEMBL13608	61
CHEMBL166307	52
CHEMBL162223	52
CHEMBL172973	48
CHEMBL173453	48
CHEMBL162719	4
CHEMBL162821	4
CHEMBL105436	48
CHEMBL162053	77
CHEMBL165574	52
CHEMBL53940	57
CHEMBL165788	77
CHEMBL166093	52
CHEMBL349070	52
CHEMBL175409	48
CHEMBL22978	6
CHEMBL162142	52
CHEMBL165508	52
CHEMBL165547	77
CHEMBL165864	52
CHEMBL161895	52
CHEMBL433520	52
CHEMBL176815	48
CHEMBL424375	48
CHEMBL13976	61
CHEMBL366831	48
CHEMBL173478	48
CHEMBL355816	52
CHEMBL166154	4
CHEMBL163188	4
CHEMBL163168	52
CHEMBL275117	61
CHEMBL169757	48
CHEMBL162508	52
CHEMBL166358	52
CHEMBL162981	52
CHEMBL115220	51
CHEMBL535	61
CHEMBL162034	52
CHEMBL162622	52
CHEMBL119923	58
CHEMBL76958	8
CHEMBL419047	58
CHEMBL333553	58
CHEMBL309075	8
CHEMBL424625	58
CHEMBL74038	8
CHEMBL116547	58
CHEMBL477	17
CHEMBL449093	8
CHEMBL78280	8
CHEMBL78224	19
CHEMBL117055	58
CHEMBL326044	58
CHEMBL309016	19
CHEMBL77397	8
CHEMBL418906	8
CHEMBL78049	30
CHEMBL309392	8
CHEMBL505705	8
CHEMBL103055	46
CHEMBL330879	58
CHEMBL76929	8
CHEMBL311133	8
CHEMBL418907	8
CHEMBL77401	8
CHEMBL77100	8
CHEMBL307481	51
CHEMBL78206	8
CHEMBL453502	8
CHEMBL309073	8
CHEMBL120719	58
CHEMBL74432	8
CHEMBL77688	8
CHEMBL312451	8
CHEMBL286343	25
CHEMBL27685	25
CHEMBL31630	27
CHEMBL27688	25
CHEMBL31373	35
CHEMBL31816	25
CHEMBL417478	25
CHEMBL32844	25
CHEMBL31588	25
CHEMBL31656	25
CHEMBL31419	25
CHEMBL31326	25
CHEMBL31815	77
CHEMBL280757	35
CHEMBL28418	35
CHEMBL281543	25
CHEMBL284326	25
CHEMBL32079	25
CHEMBL31622	25
CHEMBL31570	25
CHEMBL283201	35
CHEMBL31369	35
CHEMBL160566	62
CHEMBL117696	3
CHEMBL85021	50
CHEMBL85403	50
CHEMBL329161	4
CHEMBL333082	4
CHEMBL53690	77
CHEMBL21162	2
CHEMBL158879	62
CHEMBL297968	77
CHEMBL126192	4
CHEMBL86755	50
CHEMBL86943	61
CHEMBL157807	62
CHEMBL326095	4
CHEMBL328216	4
CHEMBL93032	4
CHEMBL126483	4
CHEMBL87080	50
CHEMBL86945	50
CHEMBL345641	60
CHEMBL117711	3
CHEMBL117710	4
CHEMBL119033	65
CHEMBL116308	65
CHEMBL20426	2
CHEMBL345837	62
CHEMBL346770	62
CHEMBL116919	3
CHEMBL340660	4
CHEMBL124660	21
CHEMBL87208	50
CHEMBL418010	2
CHEMBL21079	2
CHEMBL347161	62
CHEMBL330882	3
CHEMBL119000	36
CHEMBL87402	10
CHEMBL326596	3
CHEMBL333418	65
CHEMBL86837	50
CHEMBL21086	2
CHEMBL347659	62
CHEMBL158596	62
CHEMBL441083	4
CHEMBL430571	77
CHEMBL52913	77
CHEMBL328452	50
CHEMBL158797	62
CHEMBL348069	62
CHEMBL346553	62
CHEMBL92825	4
CHEMBL117697	57
CHEMBL89040	50
CHEMBL86432	50
CHEMBL94275	4
CHEMBL54091	35
CHEMBL90277	50
CHEMBL89723	50
CHEMBL352010	62
CHEMBL351920	62
CHEMBL330946	3
CHEMBL333851	3
CHEMBL53665	35
CHEMBL126456	4
CHEMBL86480	50
CHEMBL314217	50
CHEMBL87746	50
CHEMBL118482	4
CHEMBL278103	2
CHEMBL119432	65
CHEMBL93181	4
CHEMBL313578	50
CHEMBL314798	6
CHEMBL316008	61
CHEMBL87783	10
CHEMBL316268	50
CHEMBL312826	50
CHEMBL278287	2
CHEMBL161226	60
CHEMBL296168	77
CHEMBL51741	48
CHEMBL313433	50
