ID	Cluster_ID
CHEMBL329672	0
CHEMBL3671493	50
CHEMBL1241683	40
CHEMBL3219502	0
CHEMBL489111	50
CHEMBL4105503	28
CHEMBL1243345	9
CHEMBL402339	45
CHEMBL321193	1
CHEMBL3774926	2
CHEMBL1242201	46
CHEMBL3655341	36
CHEMBL2347964	6
CHEMBL296407	35
CHEMBL2322329	15
CHEMBL592707	27
CHEMBL1272168	6
CHEMBL116525	9
CHEMBL3234747	33
CHEMBL3088220	34
CHEMBL1830273	47
CHEMBL3671520	50
CHEMBL308593	45
CHEMBL422758	53
CHEMBL3671476	50
CHEMBL598307	42
CHEMBL305194	15
CHEMBL2031299	4
CHEMBL2426288	13
CHEMBL1229592	24
CHEMBL2031309	9
CHEMBL202162	48
CHEMBL77197	9
CHEMBL4065288	4
CHEMBL3758585	14
CHEMBL544074	47
CHEMBL1928708	2
CHEMBL3325473	3
CHEMBL472942	32
CHEMBL3814460	4
CHEMBL3355879	7
CHEMBL3815161	4
CHEMBL3221555	32
CHEMBL248220	53
CHEMBL306988	25
CHEMBL592426	35
CHEMBL299194	1
CHEMBL31876	9
CHEMBL113863	1
CHEMBL185637	22
CHEMBL4073912	4
CHEMBL165630	2
CHEMBL1812567	4
CHEMBL512391	5
CHEMBL110035	9
CHEMBL92937	0
CHEMBL1173105	34
CHEMBL59145	35
CHEMBL3663925	24
CHEMBL1242111	46
CHEMBL3940089	44
CHEMBL1241490	40
CHEMBL3414594	29
CHEMBL96780	0
CHEMBL1242666	40
CHEMBL1204360	53
CHEMBL160935	48
CHEMBL14952	2
CHEMBL1173262	34
CHEMBL203645	22
CHEMBL1683962	5
CHEMBL76587	25
CHEMBL521155	11
CHEMBL461782	21
CHEMBL1914461	0
CHEMBL490577	35
CHEMBL1242748	46
CHEMBL1242475	46
CHEMBL3233772	22
CHEMBL141175	26
CHEMBL3753444	23
CHEMBL539102	29
CHEMBL3899132	32
CHEMBL56936	7
CHEMBL171311	40
CHEMBL1241678	46
CHEMBL474524	53
CHEMBL1241481	40
CHEMBL596964	7
CHEMBL157128	4
CHEMBL3671507	50
CHEMBL243628	50
CHEMBL3655348	36
CHEMBL459	35
CHEMBL91811	4
CHEMBL118321	26
CHEMBL1947125	4
CHEMBL398963	2
CHEMBL4078801	28
CHEMBL3962343	24
CHEMBL203295	17
CHEMBL3904966	44
CHEMBL118904	0
CHEMBL3671557	50
CHEMBL3910422	24
CHEMBL2424801	4
CHEMBL281467	4
CHEMBL3325470	3
CHEMBL78280	24
CHEMBL336113	2
CHEMBL4087709	53
CHEMBL14699	7
CHEMBL571040	50
CHEMBL1077107	33
CHEMBL3814211	22
CHEMBL1916897	52
CHEMBL3612593	51
CHEMBL1241300	46
CHEMBL2347965	6
CHEMBL1828865	8
CHEMBL4109796	21
CHEMBL540590	0
CHEMBL1242033	40
CHEMBL3806172	17
CHEMBL3622648	32
CHEMBL111586	9
CHEMBL2029690	42
CHEMBL401930	0
CHEMBL2335376	12
CHEMBL2152252	44
CHEMBL144589	35
CHEMBL1934624	5
CHEMBL464210	11
CHEMBL3671489	50
CHEMBL1952211	1
CHEMBL3972168	7
CHEMBL1947121	9
CHEMBL3355881	7
CHEMBL379041	0
CHEMBL197689	45
CHEMBL3237936	24
CHEMBL3344212	16
CHEMBL3818115	16
CHEMBL597096	42
CHEMBL1683952	5
CHEMBL3098326	43
CHEMBL1094475	12
CHEMBL129946	37
CHEMBL3941823	32
CHEMBL2148047	15
CHEMBL3234744	33
CHEMBL3234752	33
CHEMBL67057	15
CHEMBL3951754	32
CHEMBL271532	52
CHEMBL1830263	47
CHEMBL205454	29
CHEMBL382041	17
CHEMBL114073	9
CHEMBL4073285	18
CHEMBL426124	7
CHEMBL3815115	4
CHEMBL3416625	22
CHEMBL76958	47
CHEMBL589822	27
CHEMBL3416629	13
CHEMBL113900	4
CHEMBL131020	37
CHEMBL3906533	29
CHEMBL293584	41
CHEMBL116438	9
CHEMBL2408045	53
CHEMBL218677	53
CHEMBL592617	4
CHEMBL1928711	2
CHEMBL538507	47
CHEMBL361322	0
CHEMBL3929584	11
CHEMBL462338	29
CHEMBL3655354	36
CHEMBL3092317	32
CHEMBL3952953	32
CHEMBL2048790	15
CHEMBL3805584	17
CHEMBL451513	16
CHEMBL3671478	50
CHEMBL3671487	50
CHEMBL3973601	11
CHEMBL359830	23
CHEMBL1916951	8
CHEMBL208144	4
CHEMBL1641992	4
CHEMBL3775459	2
CHEMBL340611	37
CHEMBL431996	42
CHEMBL309075	47
CHEMBL3360603	7
CHEMBL3923650	32
CHEMBL3612573	51
CHEMBL1914668	11
CHEMBL481331	2
CHEMBL452768	16
CHEMBL4075103	4
CHEMBL473428	16
CHEMBL3353398	13
CHEMBL1945453	8
CHEMBL255237	45
CHEMBL517123	16
CHEMBL1241486	40
CHEMBL140213	26
CHEMBL185853	22
CHEMBL1242029	40
CHEMBL3823520	14
CHEMBL1242288	46
CHEMBL2093928	11
CHEMBL3962365	16
CHEMBL3633940	22
CHEMBL248108	45
CHEMBL3805238	17
CHEMBL130049	37
CHEMBL392774	45
CHEMBL1242846	40
CHEMBL3923275	13
CHEMBL1081198	23
CHEMBL135577	42
CHEMBL1910268	7
CHEMBL3416602	11
CHEMBL3092322	32
CHEMBL595406	53
CHEMBL521572	0
CHEMBL1365395	0
CHEMBL590568	27
CHEMBL520515	11
CHEMBL1630108	16
CHEMBL270895	52
CHEMBL1241864	46
CHEMBL3799332	11
CHEMBL158275	48
CHEMBL3699586	24
CHEMBL3612563	51
CHEMBL295961	18
CHEMBL139044	4
CHEMBL1242468	40
CHEMBL4086731	18
CHEMBL301549	0
CHEMBL2031297	4
CHEMBL158119	42
CHEMBL336192	37
CHEMBL55204	35
CHEMBL119156	26
CHEMBL1173457	34
CHEMBL3221553	32
CHEMBL125920	0
CHEMBL422292	4
CHEMBL90013	0
CHEMBL527026	9
CHEMBL3915508	29
CHEMBL1198361	0
CHEMBL15346	2
CHEMBL3671491	50
CHEMBL1087054	33
CHEMBL589832	47
CHEMBL1958022	31
CHEMBL2336358	42
CHEMBL3671481	50
CHEMBL595615	53
CHEMBL1242664	46
CHEMBL54471	35
CHEMBL3921446	4
CHEMBL3237938	10
CHEMBL2048798	15
CHEMBL3699597	24
CHEMBL155100	0
CHEMBL4078973	28
CHEMBL381306	0
CHEMBL2381507	24
CHEMBL347282	0
CHEMBL2070195	4
CHEMBL76444	11
CHEMBL3676380	50
CHEMBL3671575	50
CHEMBL606466	53
CHEMBL2283255	42
CHEMBL3358006	2
CHEMBL1684800	33
CHEMBL340399	2
CHEMBL2029440	13
CHEMBL56132	35
CHEMBL597304	42
CHEMBL54475	0
CHEMBL1945446	8
CHEMBL3263963	53
CHEMBL37543	0
CHEMBL3416619	0
CHEMBL402553	15
CHEMBL1241771	40
CHEMBL305660	47
CHEMBL3325476	3
CHEMBL3746642	34
CHEMBL2437483	21
CHEMBL166093	4
CHEMBL156555	42
CHEMBL219557	9
CHEMBL1828876	8
CHEMBL1821888	31
CHEMBL440453	1
CHEMBL543600	47
CHEMBL255135	15
CHEMBL3921555	22
CHEMBL590878	54
CHEMBL3639752	50
CHEMBL448730	0
CHEMBL544867	0
CHEMBL3970063	0
CHEMBL337035	37
CHEMBL150177	42
CHEMBL162981	2
CHEMBL3133910	4
CHEMBL205148	0
CHEMBL137364	2
CHEMBL189779	4
CHEMBL1958020	31
CHEMBL300791	7
CHEMBL435054	48
CHEMBL2048908	15
CHEMBL1945648	8
CHEMBL3671531	50
CHEMBL567197	45
CHEMBL247513	45
CHEMBL3297816	12
CHEMBL3586178	4
CHEMBL1095464	12
CHEMBL3586176	4
CHEMBL402316	45
CHEMBL3894938	21
CHEMBL3676377	50
CHEMBL572028	4
CHEMBL3968839	32
CHEMBL210444	4
CHEMBL2047015	22
CHEMBL299763	13
CHEMBL249921	2
CHEMBL1233882	40
CHEMBL3355882	7
CHEMBL169200	21
CHEMBL4091921	4
CHEMBL3798556	11
CHEMBL2336355	42
CHEMBL2148048	15
CHEMBL565467	45
CHEMBL3758889	11
CHEMBL473429	16
CHEMBL72322	0
CHEMBL3604937	13
CHEMBL469355	32
CHEMBL138363	4
CHEMBL113985	4
CHEMBL3676393	50
CHEMBL3929002	7
CHEMBL3930316	7
CHEMBL500115	16
CHEMBL555321	0
CHEMBL3622624	32
CHEMBL1080272	16
CHEMBL484109	12
CHEMBL1828868	8
CHEMBL173478	21
CHEMBL3699608	24
CHEMBL288441	53
CHEMBL401054	53
CHEMBL492199	35
CHEMBL153525	45
CHEMBL332971	45
CHEMBL4110614	21
CHEMBL59099	18
CHEMBL3622632	32
CHEMBL3622677	32
CHEMBL3775911	2
CHEMBL3948267	4
CHEMBL3926223	29
CHEMBL330879	26
CHEMBL3416633	16
CHEMBL4061912	18
CHEMBL53850	18
CHEMBL1812570	4
CHEMBL2112369	4
CHEMBL2031300	4
CHEMBL204420	44
CHEMBL3655353	36
CHEMBL1821867	31
CHEMBL514566	45
CHEMBL2021575	4
CHEMBL299881	2
CHEMBL1242117	46
CHEMBL4101774	4
CHEMBL2047016	22
CHEMBL94431	0
CHEMBL1914666	11
CHEMBL1242207	40
CHEMBL1830272	47
CHEMBL3218002	16
CHEMBL358934	0
CHEMBL1173816	34
CHEMBL257478	15
CHEMBL165495	2
CHEMBL3219504	0
CHEMBL3676365	50
CHEMBL380454	53
CHEMBL3360613	7
CHEMBL3233767	22
CHEMBL109476	9
CHEMBL3092308	32
CHEMBL3613691	34
CHEMBL600048	35
CHEMBL65848	15
CHEMBL589068	35
CHEMBL3545154	44
CHEMBL2424796	2
CHEMBL10	31
CHEMBL1087368	16
CHEMBL1907763	53
CHEMBL3741026	14
CHEMBL271705	15
CHEMBL309598	35
CHEMBL3914322	11
CHEMBL3901296	32
CHEMBL3335244	18
CHEMBL310853	0
CHEMBL408683	21
CHEMBL56983	13
CHEMBL2347972	6
CHEMBL345203	42
CHEMBL2425090	7
CHEMBL3671542	50
CHEMBL399953	53
CHEMBL590714	35
CHEMBL601040	47
CHEMBL3806143	0
CHEMBL3759359	11
CHEMBL2425093	7
CHEMBL52765	2
CHEMBL69964	15
CHEMBL3909214	22
CHEMBL473141	32
CHEMBL3977326	32
CHEMBL461797	4
CHEMBL479	29
CHEMBL3663937	24
CHEMBL1956885	12
CHEMBL2437466	13
CHEMBL3233763	22
CHEMBL3655336	36
CHEMBL589801	35
CHEMBL1683967	5
CHEMBL153419	29
CHEMBL3221541	14
CHEMBL2029427	13
CHEMBL117554	0
CHEMBL144908	35
CHEMBL76751	0
CHEMBL1817965	26
CHEMBL2325094	31
CHEMBL3898077	44
CHEMBL3805333	17
CHEMBL76905	25
CHEMBL2337363	30
CHEMBL53831	2
CHEMBL3133897	36
CHEMBL4084249	18
CHEMBL593306	53
CHEMBL31622	50
CHEMBL483321	22
CHEMBL251123	53
CHEMBL91009	4
CHEMBL2048909	15
CHEMBL399372	53
CHEMBL3827349	0
CHEMBL329161	0
CHEMBL3233777	22
CHEMBL1241483	40
CHEMBL1173665	34
CHEMBL1241588	40
CHEMBL3758762	11
CHEMBL3893698	52
CHEMBL492077	50
CHEMBL3608431	24
CHEMBL245667	45
CHEMBL1241301	46
CHEMBL51854	2
CHEMBL474267	35
CHEMBL1241949	40
CHEMBL3633936	16
CHEMBL3741655	31
CHEMBL3890526	29
CHEMBL2112370	4
CHEMBL76602	26
CHEMBL442754	4
CHEMBL1171273	34
CHEMBL2064390	51
CHEMBL3133752	32
CHEMBL1241775	40
CHEMBL326100	26
CHEMBL3352899	7
CHEMBL3741399	7
CHEMBL2031306	9
CHEMBL4104427	39
CHEMBL3353396	13
CHEMBL111365	1
CHEMBL244948	41
CHEMBL293250	48
CHEMBL3114700	51
CHEMBL242131	4
CHEMBL3806066	17
CHEMBL3915202	13
CHEMBL360209	14
CHEMBL3739750	10
CHEMBL304929	29
CHEMBL3357637	32
CHEMBL2335378	12
CHEMBL1830261	47
CHEMBL572030	4
CHEMBL2018748	14
CHEMBL2437477	21
CHEMBL3676382	50
CHEMBL1958033	31
CHEMBL3360619	7
CHEMBL2442327	1
CHEMBL1683972	5
CHEMBL3416612	11
CHEMBL3765425	14
CHEMBL3808884	23
CHEMBL4084726	28
CHEMBL2448066	53
CHEMBL3647418	9
CHEMBL66409	0
CHEMBL2064382	51
CHEMBL2047022	22
CHEMBL255656	45
CHEMBL1828874	8
CHEMBL508481	4
CHEMBL515664	45
CHEMBL2064399	51
CHEMBL3923551	14
CHEMBL3893822	22
CHEMBL3357639	32
CHEMBL190567	4
CHEMBL542887	47
CHEMBL296168	4
CHEMBL241919	50
CHEMBL29641	29
CHEMBL3968039	14
CHEMBL1336	32
CHEMBL2312649	33
CHEMBL1242470	46
CHEMBL333454	26
CHEMBL261238	9
CHEMBL599218	11
CHEMBL395883	45
CHEMBL3699581	24
CHEMBL134312	4
CHEMBL1952210	1
CHEMBL501256	11
CHEMBL3805218	17
CHEMBL3752074	23
CHEMBL1645470	45
CHEMBL3221258	32
CHEMBL62176	48
CHEMBL3759830	14
CHEMBL53311	2
CHEMBL593911	53
CHEMBL485065	47
CHEMBL3754785	23
CHEMBL1907944	53
CHEMBL284326	32
CHEMBL441335	52
CHEMBL474147	0
CHEMBL245277	45
CHEMBL3655349	36
CHEMBL50519	2
CHEMBL1830277	47
CHEMBL1242384	40
CHEMBL345211	48
CHEMBL3914227	32
CHEMBL1242852	40
CHEMBL38199	16
CHEMBL2333985	29
CHEMBL3974626	52
CHEMBL3754556	23
CHEMBL4093535	28
CHEMBL1254444	43
CHEMBL2070199	2
CHEMBL451347	16
CHEMBL247468	15
CHEMBL3671510	50
CHEMBL3234751	33
CHEMBL157084	2
CHEMBL489107	32
CHEMBL4079829	30
CHEMBL3425655	24
CHEMBL3895468	32
CHEMBL340508	0
CHEMBL3746212	34
CHEMBL3237942	10
CHEMBL3671569	50
CHEMBL3734934	7
CHEMBL340862	0
CHEMBL3982289	51
CHEMBL204335	29
CHEMBL3671562	50
CHEMBL604485	53
CHEMBL338175	45
CHEMBL1242113	46
CHEMBL3676356	50
CHEMBL57690	18
CHEMBL2048794	15
CHEMBL3960911	32
CHEMBL119033	45
CHEMBL587723	11
CHEMBL233324	45
CHEMBL1645475	45
CHEMBL1242380	40
CHEMBL3699590	24
CHEMBL293913	48
CHEMBL4094174	4
CHEMBL517585	16
CHEMBL3671475	50
CHEMBL444337	37
CHEMBL3899216	29
CHEMBL52882	0
CHEMBL263528	21
CHEMBL324399	9
CHEMBL19978	3
CHEMBL338049	37
CHEMBL592481	27
CHEMBL127041	2
CHEMBL3805654	17
CHEMBL2424804	4
CHEMBL18797	1
CHEMBL1830267	47
CHEMBL1812573	4
CHEMBL3263374	31
CHEMBL1821892	31
CHEMBL247127	45
CHEMBL590875	27
CHEMBL488101	47
CHEMBL3436356	16
CHEMBL1981977	42
CHEMBL3133757	32
CHEMBL437890	22
CHEMBL453737	53
CHEMBL1830275	47
CHEMBL196925	45
CHEMBL184682	14
CHEMBL3604922	18
CHEMBL466174	16
CHEMBL2064376	51
CHEMBL334439	48
CHEMBL202360	4
CHEMBL604785	35
CHEMBL1242378	40
CHEMBL133023	4
CHEMBL590559	7
CHEMBL203599	22
CHEMBL156797	42
CHEMBL3947802	24
CHEMBL4075530	4
CHEMBL2426280	13
CHEMBL2348419	15
CHEMBL2437461	21
CHEMBL597303	42
CHEMBL47660	26
CHEMBL542733	29
CHEMBL2442332	29
CHEMBL58436	18
CHEMBL257861	15
CHEMBL378370	44
CHEMBL3740247	10
CHEMBL2334002	7
CHEMBL3219506	22
CHEMBL2087356	0
CHEMBL270501	52
CHEMBL1914654	11
CHEMBL3742349	10
CHEMBL1094808	12
CHEMBL3900264	4
CHEMBL48614	52
CHEMBL2419760	0
CHEMBL3219507	0
CHEMBL201511	20
CHEMBL3237946	10
CHEMBL57366	13
CHEMBL1242119	46
CHEMBL3297897	43
CHEMBL470012	32
CHEMBL1821877	31
CHEMBL3739586	31
CHEMBL519757	16
CHEMBL2047245	30
CHEMBL1945451	8
CHEMBL231885	45
CHEMBL2337367	30
CHEMBL2381516	24
CHEMBL90595	4
CHEMBL243629	50
CHEMBL93966	0
CHEMBL489307	0
CHEMBL77387	25
CHEMBL76985	26
CHEMBL299672	7
CHEMBL3263372	31
CHEMBL3671501	50
CHEMBL324439	0
CHEMBL251498	2
CHEMBL3219134	13
CHEMBL564829	18
CHEMBL3622638	32
CHEMBL213342	2
CHEMBL4065984	28
CHEMBL14627	2
CHEMBL2316152	29
CHEMBL3233785	22
CHEMBL8095	43
CHEMBL3828269	22
CHEMBL4080720	7
CHEMBL461796	4
CHEMBL4099682	43
CHEMBL598406	7
CHEMBL3612574	51
CHEMBL498133	45
CHEMBL93423	53
CHEMBL3612599	51
CHEMBL56393	35
CHEMBL3982014	21
CHEMBL544640	0
CHEMBL442749	29
CHEMBL201865	48
CHEMBL3092313	32
CHEMBL345077	4
CHEMBL408399	52
CHEMBL3928512	11
CHEMBL1821891	31
CHEMBL2047027	22
CHEMBL3676381	50
CHEMBL3344211	16
CHEMBL54088	4
CHEMBL2048791	15
CHEMBL3676353	50
CHEMBL3219128	13
CHEMBL116853	4
CHEMBL1812556	4
CHEMBL3931858	21
CHEMBL37373	4
CHEMBL3586189	4
CHEMBL489313	0
CHEMBL3671505	50
CHEMBL3747281	34
CHEMBL4061382	2
CHEMBL3633939	16
CHEMBL166154	2
CHEMBL597950	7
CHEMBL1081312	46
CHEMBL1173250	34
CHEMBL605413	30
CHEMBL242740	10
CHEMBL3263378	31
CHEMBL310798	25
CHEMBL92985	0
CHEMBL202721	14
CHEMBL338935	37
CHEMBL3092314	32
CHEMBL3622628	32
CHEMBL3234749	33
CHEMBL2426277	13
CHEMBL243410	50
CHEMBL154260	42
CHEMBL591440	35
CHEMBL1812555	4
CHEMBL111307	9
CHEMBL371888	7
CHEMBL453398	16
CHEMBL383444	0
CHEMBL3325471	3
CHEMBL1242379	40
CHEMBL2374457	21
CHEMBL136058	4
CHEMBL2333998	29
CHEMBL298931	2
CHEMBL75049	30
CHEMBL3814812	4
CHEMBL6976	53
CHEMBL1271950	6
CHEMBL4063427	18
CHEMBL1914673	11
CHEMBL595757	30
CHEMBL3613702	22
CHEMBL332765	45
CHEMBL1828861	8
CHEMBL448172	32
CHEMBL3416597	29
CHEMBL2152253	44
CHEMBL1242293	40
CHEMBL50	31
CHEMBL4102288	28
CHEMBL3814959	22
CHEMBL2316142	29
CHEMBL3919271	24
CHEMBL514016	0
CHEMBL126974	0
CHEMBL157021	42
CHEMBL2325104	31
CHEMBL597708	42
CHEMBL3890751	32
CHEMBL2337362	30
CHEMBL1173454	34
CHEMBL4066504	4
CHEMBL1958039	31
CHEMBL3416592	6
CHEMBL1958212	31
CHEMBL3290142	22
CHEMBL1173688	34
CHEMBL1683964	5
CHEMBL2048792	15
CHEMBL522623	4
CHEMBL335012	37
CHEMBL1928889	2
CHEMBL2335018	12
CHEMBL4103893	28
CHEMBL2437462	13
CHEMBL3678956	33
CHEMBL274732	21
CHEMBL122182	45
CHEMBL3910915	44
CHEMBL101683	33
CHEMBL540082	0
CHEMBL419047	26
CHEMBL1242289	46
CHEMBL30432	29
CHEMBL3234757	33
CHEMBL210502	4
CHEMBL541586	0
CHEMBL3805849	31
CHEMBL338155	37
CHEMBL193544	45
CHEMBL1242567	46
CHEMBL1242749	46
CHEMBL3950630	29
CHEMBL380669	22
CHEMBL31588	50
CHEMBL3676394	50
CHEMBL1241945	40
CHEMBL1958217	31
CHEMBL253969	33
CHEMBL327307	7
CHEMBL567873	45
CHEMBL1241583	40
CHEMBL424375	21
CHEMBL346553	48
CHEMBL3957801	32
CHEMBL3938358	24
CHEMBL592480	27
CHEMBL2018762	32
CHEMBL472545	15
CHEMBL3622674	32
CHEMBL2325100	31
CHEMBL403357	45
CHEMBL3828079	0
CHEMBL131577	33
CHEMBL2029441	13
CHEMBL2325092	31
CHEMBL114593	4
CHEMBL3436357	16
CHEMBL483108	12
CHEMBL3972605	32
CHEMBL3775664	2
CHEMBL4065970	28
CHEMBL1929556	12
CHEMBL201840	48
CHEMBL926	27
CHEMBL1812564	4
CHEMBL1242756	46
CHEMBL2316140	29
CHEMBL2047241	30
CHEMBL3975598	14
CHEMBL3098321	43
CHEMBL3804868	17
CHEMBL1242024	40
CHEMBL538814	23
CHEMBL3746421	34
CHEMBL1093099	30
CHEMBL490498	32
CHEMBL3416447	11
CHEMBL3221551	14
CHEMBL1928315	22
CHEMBL204268	17
CHEMBL57251	35
CHEMBL410253	52
CHEMBL3655350	36
CHEMBL2031301	4
CHEMBL153409	0
CHEMBL2029698	52
CHEMBL552634	47
CHEMBL598163	7
CHEMBL1242290	40
CHEMBL92812	0
CHEMBL590962	35
CHEMBL3671571	50
CHEMBL377277	17
CHEMBL204570	5
CHEMBL2381504	24
CHEMBL3671582	50
CHEMBL3233768	22
CHEMBL3676357	50
CHEMBL60472	48
CHEMBL62701	48
CHEMBL250315	53
CHEMBL4098409	29
CHEMBL137635	11
CHEMBL383760	44
CHEMBL2152704	46
CHEMBL93544	0
CHEMBL1242758	46
CHEMBL3133821	0
CHEMBL337027	37
CHEMBL3740003	6
CHEMBL3325475	3
CHEMBL233325	45
CHEMBL1242573	40
CHEMBL3763360	32
CHEMBL3765815	14
CHEMBL479800	16
CHEMBL3671523	50
CHEMBL3973028	32
CHEMBL1945448	8
CHEMBL3963620	7
CHEMBL3905242	14
CHEMBL3628791	22
CHEMBL1641997	4
CHEMBL1830258	47
CHEMBL3647419	9
CHEMBL2425094	7
CHEMBL3085379	53
CHEMBL76082	0
CHEMBL1914663	11
CHEMBL347659	48
CHEMBL1910273	43
CHEMBL1202473	53
CHEMBL3759085	11
CHEMBL4090323	18
CHEMBL256362	45
CHEMBL3775112	2
CHEMBL609321	0
CHEMBL3805280	17
CHEMBL2347973	6
CHEMBL1204199	0
CHEMBL293064	7
CHEMBL2442319	29
CHEMBL3622625	32
CHEMBL3297899	43
CHEMBL1683973	5
CHEMBL337026	37
CHEMBL1928950	16
CHEMBL358746	35
CHEMBL247100	15
CHEMBL194337	45
CHEMBL2031307	9
CHEMBL3932176	32
CHEMBL606413	2
CHEMBL131193	37
CHEMBL66570	15
CHEMBL592713	0
CHEMBL3676391	50
CHEMBL1683957	5
CHEMBL154080	42
CHEMBL3671567	50
CHEMBL3759478	6
CHEMBL1241579	40
CHEMBL155607	42
CHEMBL489897	32
CHEMBL1945645	8
CHEMBL3633933	16
CHEMBL3393072	52
CHEMBL207235	44
CHEMBL272258	52
CHEMBL1944928	1
CHEMBL69966	15
CHEMBL165731	2
CHEMBL592216	7
CHEMBL154822	42
CHEMBL257411	45
CHEMBL542755	0
CHEMBL78206	47
CHEMBL85021	42
CHEMBL3902295	51
CHEMBL332906	45
CHEMBL3263961	53
CHEMBL214798	53
CHEMBL1812569	4
CHEMBL248045	29
CHEMBL3759780	11
CHEMBL460894	4
CHEMBL3633930	4
CHEMBL243837	50
CHEMBL270695	52
CHEMBL3805775	17
CHEMBL76432	0
CHEMBL1744086	32
CHEMBL1812560	4
CHEMBL3671559	50
CHEMBL383121	29
CHEMBL122522	26
CHEMBL1914665	6
CHEMBL1173191	34
CHEMBL513362	0
CHEMBL3828021	0
CHEMBL3939985	16
CHEMBL590526	35
CHEMBL1958028	31
CHEMBL1641995	4
CHEMBL570709	4
CHEMBL3353401	13
CHEMBL3671544	50
CHEMBL1928312	7
CHEMBL1241776	40
CHEMBL3671538	50
CHEMBL4092632	28
CHEMBL417478	32
CHEMBL1688539	22
CHEMBL1828867	8
CHEMBL3805782	17
CHEMBL3403509	43
CHEMBL3800597	24
CHEMBL4094823	4
CHEMBL209818	4
CHEMBL3828092	22
CHEMBL3740713	10
CHEMBL2425735	4
CHEMBL3237945	10
CHEMBL507329	16
CHEMBL126903	0
CHEMBL36967	0
CHEMBL50470	1
CHEMBL590876	27
CHEMBL1929308	27
CHEMBL1200679	19
CHEMBL202424	22
CHEMBL32844	50
CHEMBL2437467	13
CHEMBL256529	5
CHEMBL3740102	24
CHEMBL1812561	4
CHEMBL497459	45
CHEMBL65063	46
CHEMBL475594	16
CHEMBL4060383	30
CHEMBL1241270	46
CHEMBL593860	53
CHEMBL2047248	0
CHEMBL603186	35
CHEMBL281990	53
CHEMBL113535	9
CHEMBL251291	2
CHEMBL365805	0
CHEMBL1821879	31
CHEMBL1822066	31
CHEMBL213560	27
CHEMBL592240	27
CHEMBL3353400	13
CHEMBL1928946	5
CHEMBL3954571	13
CHEMBL49120	1
CHEMBL382822	44
CHEMBL3758768	29
CHEMBL516487	5
CHEMBL293991	45
CHEMBL3040910	0
CHEMBL2385974	33
CHEMBL3647423	32
CHEMBL53665	22
CHEMBL489306	32
CHEMBL2316158	29
CHEMBL3798128	24
CHEMBL1242754	40
CHEMBL125568	45
CHEMBL99024	9
CHEMBL441083	0
CHEMBL93537	4
CHEMBL544538	47
CHEMBL1945450	8
CHEMBL39715	0
CHEMBL308498	2
CHEMBL3237941	10
