ID	Cluster_ID
CHEMBL3633152	18
CHEMBL92812	58
CHEMBL3678948	37
CHEMBL3674151	37
CHEMBL3678949	37
CHEMBL3671487	8
CHEMBL209343	58
CHEMBL295961	47
CHEMBL545541	51
CHEMBL3671502	8
CHEMBL3671497	8
CHEMBL3633143	18
CHEMBL50344	58
CHEMBL3787662	18
CHEMBL470219	24
CHEMBL3633774	42
CHEMBL3959632	25
CHEMBL1914665	60
CHEMBL3947406	60
CHEMBL3760071	60
CHEMBL3647421	59
CHEMBL3953221	25
CHEMBL4242522	36
CHEMBL3114688	15
CHEMBL65250	40
CHEMBL4172718	15
CHEMBL2048905	5
CHEMBL3915508	51
CHEMBL4175045	17
CHEMBL172652	58
CHEMBL4166609	17
CHEMBL428741	59
CHEMBL3958624	43
CHEMBL4227210	17
CHEMBL4067871	30
CHEMBL399373	4
CHEMBL380669	42
CHEMBL4082515	18
CHEMBL3622678	59
CHEMBL3932286	6
CHEMBL50519	58
CHEMBL3906533	2
CHEMBL3972168	43
CHEMBL225928	2
CHEMBL3805774	20
CHEMBL2029430	18
CHEMBL590559	40
CHEMBL67057	20
CHEMBL4129138	58
CHEMBL4082362	18
CHEMBL2437466	18
CHEMBL3818289	59
CHEMBL4127897	30
CHEMBL3956112	60
CHEMBL598164	15
CHEMBL433520	2
CHEMBL3900264	26
CHEMBL3219133	18
CHEMBL4125764	55
CHEMBL308645	20
CHEMBL93302	58
CHEMBL4062877	30
CHEMBL1914667	60
CHEMBL2437465	18
CHEMBL36967	58
CHEMBL129579	41
CHEMBL4102886	15
CHEMBL3355887	40
CHEMBL4089279	1
CHEMBL4104515	50
CHEMBL4103912	17
CHEMBL340484	41
CHEMBL2437488	18
CHEMBL2437464	18
CHEMBL2032377	18
CHEMBL2087356	58
CHEMBL3758868	60
CHEMBL2087355	58
CHEMBL56802	51
CHEMBL3741424	15
CHEMBL3676341	8
CHEMBL4094927	18
CHEMBL77782	58
CHEMBL258282	5
CHEMBL3759280	51
CHEMBL2178351	37
CHEMBL3671495	8
CHEMBL3671499	8
CHEMBL3759929	60
CHEMBL3962343	55
CHEMBL402294	41
CHEMBL332882	41
CHEMBL3758939	60
CHEMBL310827	58
CHEMBL248392	51
CHEMBL3357655	51
CHEMBL80809	58
CHEMBL312818	58
CHEMBL4079501	17
CHEMBL4216679	6
CHEMBL197640	5
CHEMBL399371	4
CHEMBL4168254	15
CHEMBL3758802	51
CHEMBL299893	40
CHEMBL56266	40
CHEMBL3114701	15
CHEMBL3114686	15
CHEMBL3759022	4
CHEMBL3114687	15
CHEMBL332612	41
CHEMBL3416625	20
CHEMBL3814816	2
CHEMBL3542268	39
CHEMBL289162	58
CHEMBL2437463	18
CHEMBL4290568	17
CHEMBL3622671	15
CHEMBL4068839	50
CHEMBL3933539	60
CHEMBL1243255	52
CHEMBL3897723	26
CHEMBL3218346	55
CHEMBL126384	41
CHEMBL338215	41
CHEMBL3622655	59
CHEMBL3699611	55
CHEMBL3699622	55
CHEMBL3699615	55
CHEMBL3699586	55
CHEMBL3699587	55
CHEMBL3699603	55
CHEMBL3699583	55
CHEMBL1643971	55
CHEMBL3699584	55
CHEMBL3699602	55
CHEMBL3699588	55
CHEMBL3818563	60
CHEMBL3357641	59
CHEMBL1928291	58
CHEMBL2437479	18
CHEMBL3903713	26
CHEMBL3622676	15
CHEMBL1873475	50
CHEMBL4076854	18
CHEMBL341522	41
CHEMBL248393	51
CHEMBL3219347	18
CHEMBL3622629	59
CHEMBL53203	2
CHEMBL69071	20
CHEMBL1928312	58
CHEMBL3622648	15
CHEMBL206955	40
CHEMBL461795	40
CHEMBL3926558	6
CHEMBL3954587	43
CHEMBL3914159	43
CHEMBL306315	58
CHEMBL3758471	60
CHEMBL2105719	59
CHEMBL3898447	43
CHEMBL7917	51
CHEMBL1173655	59
CHEMBL118130	41
CHEMBL3759780	60
CHEMBL3608434	6
CHEMBL3671484	8
CHEMBL56502	15
CHEMBL207815	43
CHEMBL3759900	4
CHEMBL3633151	18
CHEMBL1645474	41
CHEMBL3979610	58
CHEMBL329856	2
CHEMBL471058	24
CHEMBL3963723	6
CHEMBL4087538	17
CHEMBL3622673	59
CHEMBL4063301	2
CHEMBL1229592	55
CHEMBL3937949	58
CHEMBL3219348	18
CHEMBL590878	34
CHEMBL3966129	26
CHEMBL4282688	17
CHEMBL162719	58
CHEMBL3622679	15
CHEMBL329867	51
CHEMBL4250210	36
CHEMBL4079658	17
CHEMBL4101719	34
CHEMBL3983586	26
CHEMBL3622666	59
CHEMBL63469	58
CHEMBL69629	54
CHEMBL4129209	55
CHEMBL1914668	60
CHEMBL3979366	43
CHEMBL284326	59
CHEMBL3357634	40
CHEMBL3950630	24
CHEMBL2148050	5
CHEMBL3804868	20
CHEMBL3751976	18
CHEMBL4100377	18
CHEMBL4105442	55
CHEMBL4102577	18
CHEMBL3963403	26
CHEMBL2029426	18
CHEMBL3219132	18
CHEMBL3883534	6
CHEMBL3608429	55
CHEMBL4218154	6
CHEMBL3946396	60
CHEMBL255170	5
CHEMBL1172843	60
CHEMBL598610	15
CHEMBL3787386	59
CHEMBL311109	58
CHEMBL2087357	58
CHEMBL3758762	60
CHEMBL3968784	43
CHEMBL3758758	60
CHEMBL3674152	37
CHEMBL122245	41
CHEMBL121796	41
CHEMBL2103842	39
CHEMBL513418	24
CHEMBL3233787	42
CHEMBL2178350	37
CHEMBL4062178	30
CHEMBL496174	39
CHEMBL3959248	59
CHEMBL53850	47
CHEMBL3233020	42
CHEMBL3671570	8
CHEMBL57759	40
CHEMBL3622670	59
CHEMBL4237916	36
CHEMBL597551	15
CHEMBL3935007	6
CHEMBL340508	58
CHEMBL340399	41
CHEMBL3086106	30
CHEMBL4239716	36
CHEMBL4079768	15
CHEMBL3612587	49
CHEMBL4105526	18
CHEMBL129825	41
CHEMBL39811	58
CHEMBL4089951	30
CHEMBL300217	58
CHEMBL3910915	6
CHEMBL136404	2
CHEMBL2048789	5
CHEMBL597752	15
CHEMBL4072874	1
CHEMBL3622677	15
CHEMBL357570	58
CHEMBL255871	41
CHEMBL3671494	8
CHEMBL461968	40
CHEMBL2087359	58
CHEMBL3233778	42
CHEMBL123189	41
CHEMBL266995	50
CHEMBL120979	41
CHEMBL3759356	60
CHEMBL3416594	60
CHEMBL461967	40
CHEMBL3676384	8
CHEMBL122182	41
CHEMBL3786523	30
CHEMBL293090	40
CHEMBL91867	2
CHEMBL1914658	60
CHEMBL257430	5
CHEMBL402553	5
CHEMBL3647423	59
CHEMBL1272061	54
CHEMBL4205392	6
CHEMBL60826	59
CHEMBL497459	41
CHEMBL3897363	49
CHEMBL3663929	30
CHEMBL3786802	30
CHEMBL56912	40
CHEMBL473427	39
CHEMBL207687	43
CHEMBL3233776	42
CHEMBL3758951	60
CHEMBL206783	43
CHEMBL162053	2
CHEMBL3622649	15
CHEMBL4095271	55
CHEMBL4075917	30
CHEMBL1243284	52
CHEMBL1204261	58
CHEMBL598611	15
CHEMBL3357654	51
CHEMBL4089892	34
CHEMBL129824	41
CHEMBL4097369	2
CHEMBL597200	2
CHEMBL460736	2
CHEMBL93464	2
CHEMBL4171543	55
CHEMBL3612595	49
CHEMBL3087205	18
CHEMBL126893	41
CHEMBL2048798	5
CHEMBL39355	41
CHEMBL136058	2
CHEMBL2029431	18
CHEMBL3622654	59
CHEMBL4103464	2
CHEMBL4075530	2
CHEMBL1203935	58
CHEMBL385471	43
CHEMBL3633940	42
CHEMBL514566	41
CHEMBL3957801	59
CHEMBL4280817	34
CHEMBL208118	43
CHEMBL3671533	8
CHEMBL469355	24
CHEMBL3671492	8
CHEMBL506414	39
CHEMBL517130	40
CHEMBL3622644	59
CHEMBL3940909	43
CHEMBL569880	8
CHEMBL1914660	60
CHEMBL425601	43
CHEMBL207130	43
CHEMBL3416447	60
CHEMBL3787220	30
CHEMBL1272324	54
CHEMBL3759478	60
CHEMBL1645473	41
CHEMBL3676355	8
CHEMBL301018	40
CHEMBL3676360	8
CHEMBL3085374	51
CHEMBL53940	51
CHEMBL3930539	55
CHEMBL257860	5
CHEMBL3758990	60
CHEMBL77452	58
CHEMBL91009	2
CHEMBL81712	58
CHEMBL3233784	42
CHEMBL214478	43
CHEMBL3814182	42
CHEMBL3956430	53
CHEMBL4092951	2
CHEMBL3219125	18
CHEMBL435993	2
CHEMBL3639542	54
CHEMBL3805039	20
CHEMBL604914	2
CHEMBL129509	41
CHEMBL3971939	6
CHEMBL1203939	43
CHEMBL596736	15
CHEMBL357367	58
CHEMBL4075103	2
CHEMBL3752204	59
CHEMBL3622667	59
CHEMBL53796	58
CHEMBL3805238	20
CHEMBL2148051	5
CHEMBL419137	51
CHEMBL3086102	30
CHEMBL93181	58
CHEMBL382823	43
CHEMBL207445	43
CHEMBL325245	51
CHEMBL311129	41
CHEMBL14699	40
CHEMBL300791	40
CHEMBL3786343	18
CHEMBL3655348	54
CHEMBL4086878	18
CHEMBL135902	51
CHEMBL3671493	8
CHEMBL181617	58
CHEMBL3752448	18
CHEMBL251124	4
CHEMBL3622638	59
CHEMBL469354	24
CHEMBL52076	58
CHEMBL3965948	49
CHEMBL4100655	50
CHEMBL1645466	41
CHEMBL3233774	42
CHEMBL205149	20
CHEMBL300491	47
CHEMBL276154	40
CHEMBL1645476	41
CHEMBL4099713	50
CHEMBL470011	24
CHEMBL208292	43
CHEMBL207235	43
CHEMBL479800	39
CHEMBL461792	58
CHEMBL4250273	36
CHEMBL3219130	18
CHEMBL4065288	2
CHEMBL4066170	17
CHEMBL4287141	17
CHEMBL4079553	40
CHEMBL4125840	30
CHEMBL1928315	58
CHEMBL4082763	17
CHEMBL3805236	20
CHEMBL3754564	18
CHEMBL517907	56
CHEMBL2110732	59
CHEMBL511990	24
CHEMBL90013	58
CHEMBL52784	13
CHEMBL94061	2
CHEMBL3671489	8
CHEMBL544867	58
CHEMBL208594	58
CHEMBL134312	2
CHEMBL345294	58
CHEMBL125920	58
CHEMBL340862	58
CHEMBL1683973	39
CHEMBL3908303	60
CHEMBL4087570	55
CHEMBL4070454	34
CHEMBL4091921	2
CHEMBL4100647	2
CHEMBL4080008	17
CHEMBL251314	4
CHEMBL328691	2
CHEMBL3114699	15
CHEMBL511637	24
CHEMBL513208	42
CHEMBL3989970	6
CHEMBL205798	39
CHEMBL256297	39
CHEMBL328704	2
CHEMBL2408045	43
CHEMBL2178349	37
CHEMBL3919447	6
CHEMBL3958006	42
CHEMBL3671571	8
CHEMBL4076363	1
CHEMBL399372	4
CHEMBL497697	41
CHEMBL1271561	54
CHEMBL1271562	54
CHEMBL3671580	59
CHEMBL3639752	8
CHEMBL3655343	54
CHEMBL1914670	60
CHEMBL256295	41
CHEMBL128759	58
CHEMBL37543	58
CHEMBL420254	41
CHEMBL4074601	30
CHEMBL2334002	40
CHEMBL3680378	59
CHEMBL243837	59
CHEMBL553351	58
CHEMBL4061829	34
CHEMBL555921	58
CHEMBL605976	15
CHEMBL2437471	18
CHEMBL3759815	60
CHEMBL4094086	17
CHEMBL3676361	8
CHEMBL3759963	60
CHEMBL470218	24
CHEMBL3786098	30
CHEMBL402339	5
CHEMBL404405	5
CHEMBL257816	41
CHEMBL1683970	39
CHEMBL3967219	60
CHEMBL3676354	8
CHEMBL66570	20
CHEMBL571040	8
CHEMBL399953	51
CHEMBL3786962	41
CHEMBL3671566	8
CHEMBL51707	58
CHEMBL3806110	20
CHEMBL4288080	55
CHEMBL2425735	2
CHEMBL2334003	40
CHEMBL4097141	17
CHEMBL3671517	8
CHEMBL3671573	8
CHEMBL93783	2
CHEMBL3943438	60
CHEMBL513362	24
CHEMBL125568	41
CHEMBL136491	2
CHEMBL3758768	51
CHEMBL250318	51
CHEMBL3676382	8
CHEMBL272935	5
CHEMBL497804	39
CHEMBL138940	42
CHEMBL3676339	8
CHEMBL3608430	55
CHEMBL3676362	8
CHEMBL342828	2
CHEMBL1914674	60
CHEMBL402293	41
CHEMBL255237	41
CHEMBL3930506	42
CHEMBL249919	56
CHEMBL2425736	58
CHEMBL4129287	55
CHEMBL3357635	59
CHEMBL597949	40
CHEMBL3752008	16
CHEMBL206029	39
CHEMBL2425086	40
CHEMBL3671478	8
CHEMBL3676353	8
CHEMBL202425	42
CHEMBL4206501	17
CHEMBL470012	24
CHEMBL93051	58
CHEMBL202424	42
CHEMBL250523	51
CHEMBL2148044	5
CHEMBL65038	58
CHEMBL514938	39
CHEMBL250925	4
CHEMBL4080424	17
CHEMBL599398	15
CHEMBL3678959	37
CHEMBL3633141	17
CHEMBL1947124	42
CHEMBL3087198	18
CHEMBL4280174	55
CHEMBL596755	15
CHEMBL4066951	34
CHEMBL4250191	36
CHEMBL4089347	51
CHEMBL4098507	30
CHEMBL4076434	2
CHEMBL4102455	2
CHEMBL257815	39
CHEMBL498133	41
CHEMBL498134	41
CHEMBL1203940	58
CHEMBL3970330	59
CHEMBL1092382	2
CHEMBL257861	5
CHEMBL257859	5
CHEMBL3786812	30
CHEMBL126903	58
CHEMBL2425087	40
CHEMBL92086	2
CHEMBL3233767	42
CHEMBL3671526	8
CHEMBL4082884	18
CHEMBL3114689	15
CHEMBL3676369	8
CHEMBL3978740	6
CHEMBL3087193	30
CHEMBL4164396	15
CHEMBL2032379	18
CHEMBL3806170	20
CHEMBL609321	40
CHEMBL3948084	6
CHEMBL338049	38
CHEMBL255135	5
CHEMBL205045	39
CHEMBL3416446	4
CHEMBL4162882	15
CHEMBL4098587	42
CHEMBL1914659	60
CHEMBL4292351	55
CHEMBL1683955	39
CHEMBL4208829	6
CHEMBL4218431	4
CHEMBL202421	42
CHEMBL4228473	55
CHEMBL3671561	8
CHEMBL1203937	4
CHEMBL3086105	30
CHEMBL4088718	2
CHEMBL2031301	2
CHEMBL4060198	30
CHEMBL2437458	18
CHEMBL592713	51
CHEMBL4072620	17
CHEMBL3753874	18
CHEMBL3233788	42
CHEMBL403435	5
CHEMBL385479	40
CHEMBL3676344	8
CHEMBL3671581	8
CHEMBL207009	2
CHEMBL1683965	39
CHEMBL127223	58
CHEMBL291496	58
CHEMBL3676389	8
CHEMBL3416626	51
CHEMBL4226907	2
CHEMBL69966	54
CHEMBL3752370	16
CHEMBL3680377	59
CHEMBL2333999	40
CHEMBL3806143	58
CHEMBL1928293	58
CHEMBL243629	59
CHEMBL4109796	9
CHEMBL3903870	9
CHEMBL4107818	9
CHEMBL4279057	6
CHEMBL3982289	49
CHEMBL119977	41
CHEMBL3754213	18
CHEMBL248114	41
CHEMBL567197	41
CHEMBL1683968	39
CHEMBL3921555	42
CHEMBL335648	38
CHEMBL3759980	60
CHEMBL4208811	55
CHEMBL3676345	8
CHEMBL3671523	8
CHEMBL3676363	8
CHEMBL1092250	51
CHEMBL3671513	8
CHEMBL3416591	60
CHEMBL4089588	2
CHEMBL4097862	2
CHEMBL153739	58
CHEMBL1203936	51
CHEMBL1645470	41
CHEMBL3953921	25
CHEMBL196438	41
CHEMBL3956465	55
CHEMBL3699590	55
CHEMBL3233775	42
CHEMBL3930810	55
CHEMBL31630	40
CHEMBL344177	2
CHEMBL3612594	49
CHEMBL1272222	54
CHEMBL3954684	55
CHEMBL3699597	55
CHEMBL93386	2
CHEMBL3944027	55
CHEMBL460731	56
CHEMBL3759733	51
CHEMBL255865	41
CHEMBL4064361	35
CHEMBL3676358	8
CHEMBL208286	43
CHEMBL382638	40
CHEMBL3759459	60
CHEMBL4091966	50
CHEMBL3699621	55
CHEMBL3699582	55
CHEMBL542755	58
CHEMBL3699593	55
CHEMBL378370	43
CHEMBL379601	43
CHEMBL4073960	50
CHEMBL3699601	55
CHEMBL135853	51
CHEMBL3699614	55
CHEMBL4078023	35
CHEMBL3699589	55
CHEMBL207718	43
CHEMBL3921302	49
CHEMBL3671511	8
CHEMBL3805782	20
CHEMBL4078182	2
CHEMBL3647967	50
CHEMBL4173696	15
CHEMBL2048794	5
CHEMBL3676370	8
CHEMBL3974571	40
CHEMBL1272325	54
CHEMBL3759257	51
CHEMBL565714	41
CHEMBL3805461	20
CHEMBL434827	2
CHEMBL3977326	6
CHEMBL3758761	60
CHEMBL4103440	34
CHEMBL287289	2
CHEMBL206003	39
CHEMBL203295	20
CHEMBL3671538	8
CHEMBL387187	13
CHEMBL3357639	59
CHEMBL4276744	55
